%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1553973998863698656,90.0,99.0,12.0,0.0,0.0,0.0
1553973998912909997,92.0,105.0,13.0,0.0,0.0,0.0
1553973998966093832,86.0,101.0,12.0,0.0,0.0,0.0
1553973999019266013,94.0,102.0,12.0,0.0,0.0,0.0
1553973999068555551,89.0,111.0,11.0,0.0,0.0,0.0
1553973999121718482,91.0,100.0,11.0,0.0,0.0,0.0
1553973999171100919,89.0,111.0,11.0,0.0,0.0,0.0
1553973999224214425,90.0,99.0,13.0,0.0,0.0,0.0
1553973999273479886,92.0,105.0,16.0,0.0,0.0,0.0
1553973999326594418,87.0,102.0,16.0,0.0,0.0,0.0
1553973999375812080,92.0,102.0,17.0,0.0,0.0,0.0
1553973999429070837,89.0,111.0,17.0,0.0,0.0,0.0
1553973999482164999,91.0,100.0,15.0,0.0,0.0,0.0
1553973999531505248,89.0,110.0,19.0,0.0,0.0,0.0
1553973999584597702,93.0,100.0,17.0,0.0,0.0,0.0
1553973999633843503,95.0,104.0,13.0,0.0,0.0,0.0
1553973999687029634,88.0,102.0,15.0,0.0,0.0,0.0
1553973999736243972,93.0,102.0,17.0,0.0,0.0,0.0
1553973999789467530,90.0,112.0,18.0,0.0,0.0,0.0
1553973999838682120,93.0,102.0,21.0,0.0,0.0,0.0
1553973999891911439,91.0,112.0,22.0,0.0,0.0,0.0
1553973999945046448,89.0,99.0,21.0,0.0,0.0,0.0
1553973999994280241,92.0,105.0,25.0,0.0,0.0,0.0
1553974000047467805,89.0,103.0,22.0,0.0,0.0,0.0
1553974000096674859,92.0,102.0,22.0,0.0,0.0,0.0
1553974000149888878,90.0,112.0,18.0,0.0,0.0,0.0
1553974000199100016,92.0,100.0,19.0,0.0,0.0,0.0
1553974000252347108,90.0,112.0,19.0,0.0,0.0,0.0
1553974000301592030,90.0,100.0,19.0,0.0,0.0,0.0
1553974000354786028,92.0,105.0,19.0,0.0,0.0,0.0
1553974000404007830,88.0,102.0,19.0,0.0,0.0,0.0
1553974000457242428,91.0,102.0,22.0,0.0,0.0,0.0
1553974000510584495,89.0,111.0,19.0,0.0,0.0,0.0
1553974000559599515,93.0,100.0,17.0,0.0,0.0,0.0
1553974000612780244,90.0,110.0,22.0,0.0,0.0,0.0
1553974000662679930,89.0,99.0,19.0,0.0,0.0,0.0
1553974000715189936,93.0,105.0,20.0,0.0,0.0,0.0
1553974000764889471,89.0,103.0,23.0,0.0,0.0,0.0
1553974000817633651,95.0,104.0,21.0,0.0,0.0,0.0
1553974000871093766,91.0,112.0,25.0,0.0,0.0,0.0
1553974000920071236,91.0,100.0,20.0,0.0,0.0,0.0
1553974000973288015,89.0,109.0,20.0,0.0,0.0,0.0
1553974001022473594,87.0,100.0,21.0,0.0,0.0,0.0
1553974001076357116,92.0,102.0,21.0,0.0,0.0,0.0
1553974001124953714,89.0,108.0,22.0,0.0,0.0,0.0
1553974001178079521,93.0,102.0,18.0,0.0,0.0,0.0
1553974001231289527,90.0,112.0,20.0,0.0,0.0,0.0
1553974001280540516,91.0,100.0,23.0,0.0,0.0,0.0
1553974001333723494,91.0,109.0,30.0,0.0,0.0,0.0
1553974001382967019,89.0,100.0,25.0,0.0,0.0,0.0
1553974001436119338,93.0,102.0,29.0,0.0,0.0,0.0
1553974001485362445,88.0,108.0,22.0,0.0,0.0,0.0
1553974001538549225,93.0,102.0,22.0,0.0,0.0,0.0
1553974001588014629,89.0,112.0,20.0,0.0,0.0,0.0
1553974001640977603,93.0,101.0,17.0,0.0,0.0,0.0
1553974001694110412,92.0,111.0,20.0,0.0,0.0,0.0
1553974001743412166,93.0,102.0,15.0,0.0,0.0,0.0
1553974001796581262,95.0,104.0,15.0,0.0,0.0,0.0
1553974001845842230,92.0,110.0,16.0,0.0,0.0,0.0
1553974001899008120,93.0,104.0,19.0,0.0,0.0,0.0
1553974001948249085,90.0,111.0,16.0,0.0,0.0,0.0
1553974002001442494,93.0,101.0,16.0,0.0,0.0,0.0
1553974002050659391,92.0,111.0,16.0,0.0,0.0,0.0
1553974002103865366,90.0,102.0,14.0,0.0,0.0,0.0
1553974002157002640,94.0,101.0,15.0,0.0,0.0,0.0
1553974002206220759,89.0,108.0,13.0,0.0,0.0,0.0
1553974002259444117,93.0,102.0,13.0,0.0,0.0,0.0
1553974002308699653,90.0,112.0,14.0,0.0,0.0,0.0
1553974002361881676,92.0,101.0,16.0,0.0,0.0,0.0
1553974002411303748,93.0,109.0,15.0,0.0,0.0,0.0
1553974002464286998,89.0,100.0,16.0,0.0,0.0,0.0
1553974002513699348,92.0,102.0,14.0,0.0,0.0,0.0
1553974002566739440,89.0,108.0,13.0,0.0,0.0,0.0
1553974002615921620,92.0,102.0,13.0,0.0,0.0,0.0
1553974002669135846,89.0,113.0,16.0,0.0,0.0,0.0
1553974002722285331,93.0,101.0,13.0,0.0,0.0,0.0
1553974002771539633,92.0,110.0,13.0,0.0,0.0,0.0
1553974002825392717,89.0,100.0,13.0,0.0,0.0,0.0
1553974002874321342,92.0,102.0,13.0,0.0,0.0,0.0
1553974002927521756,89.0,108.0,13.0,0.0,0.0,0.0
1553974002977066261,93.0,102.0,13.0,0.0,0.0,0.0
1553974003029921325,87.0,111.0,14.0,0.0,0.0,0.0
1553974003079184770,93.0,100.0,13.0,0.0,0.0,0.0
1553974003132337290,92.0,110.0,13.0,0.0,0.0,0.0
1553974003185582558,89.0,99.0,13.0,0.0,0.0,0.0
1553974003234799874,93.0,102.0,13.0,0.0,0.0,0.0
1553974003288070681,90.0,109.0,12.0,0.0,0.0,0.0
1553974003337207472,94.0,104.0,14.0,0.0,0.0,0.0
1553974003390439870,90.0,113.0,12.0,0.0,0.0,0.0
1553974003443562615,90.0,100.0,11.0,0.0,0.0,0.0
1553974003492816390,91.0,106.0,12.0,0.0,0.0,0.0
1553974003546067312,89.0,101.0,11.0,0.0,0.0,0.0
1553974003595232414,92.0,102.0,12.0,0.0,0.0,0.0
1553974003648392760,89.0,111.0,12.0,0.0,0.0,0.0
1553974003697289119,92.0,102.0,14.0,0.0,0.0,0.0
1553974003750837281,92.0,112.0,11.0,0.0,0.0,0.0
1553974003799692490,90.0,100.0,11.0,0.0,0.0,0.0
1553974003853304495,91.0,106.0,14.0,0.0,0.0,0.0
1553974003906601671,89.0,102.0,14.0,0.0,0.0,0.0
1553974003955726465,94.0,103.0,16.0,0.0,0.0,0.0
1553974004008460984,90.0,112.0,21.0,0.0,0.0,0.0
1553974004058094153,90.0,100.0,41.0,0.0,0.0,0.0
1553974004110919312,91.0,112.0,36.0,0.0,0.0,0.0
1553974004160507185,93.0,102.0,50.0,0.0,0.0,0.0
1553974004213301465,98.0,110.0,44.0,0.0,0.0,0.0
1553974004262555538,106.0,113.0,65.0,2.0,0.0,0.0
1553974004315755688,102.0,112.0,53.0,6.0,0.0,0.0
1553974004364978773,98.0,117.0,61.0,10.0,0.0,0.0
1553974004418250984,93.0,105.0,92.0,10.0,0.0,0.0
1553974004471385510,90.0,113.0,89.0,18.0,0.0,0.0
1553974004520622390,94.0,103.0,113.0,20.0,0.0,0.0
1553974004573770148,108.0,116.0,104.0,17.0,0.0,0.0
1553974004623025631,102.0,112.0,90.0,21.0,0.0,0.0
1553974004676250958,111.0,116.0,128.0,16.0,0.0,0.0
1553974004725444944,105.0,123.0,128.0,15.0,0.0,0.0
1553974004778661315,109.0,114.0,79.0,9.0,0.0,0.0
1553974004827854141,107.0,125.0,84.0,18.0,0.0,0.0
1553974004881073127,94.0,107.0,120.0,16.0,0.0,0.0
1553974004936287928,96.0,112.0,98.0,18.0,0.0,0.0
1553974004983448972,96.0,108.0,112.0,16.0,0.0,0.0
1553974005036612919,102.0,113.0,194.0,41.0,0.0,0.0
1553974005085867421,96.0,114.0,80.0,18.0,0.0,0.0
1553974005139052728,100.0,107.0,92.0,20.0,0.0,0.0
1553974005188827688,94.0,116.0,124.0,16.0,0.0,0.0
1553974005241497578,94.0,101.0,95.0,19.0,0.0,0.0
1553974005290817293,96.0,108.0,91.0,27.0,0.0,0.0
1553974005343889636,90.0,106.0,143.0,27.0,0.0,0.0
1553974005397062589,92.0,102.0,121.0,29.0,0.0,0.0
1553974005446327996,95.0,115.0,119.0,24.0,0.0,0.0
1553974005499483413,102.0,108.0,108.0,8.0,0.0,0.0
1553974005548729252,98.0,116.0,76.0,11.0,0.0,0.0
1553974005601903916,102.0,108.0,65.0,8.0,0.0,0.0
1553974005651203126,98.0,112.0,76.0,4.0,0.0,0.0
1553974005704337123,91.0,105.0,48.0,4.0,0.0,0.0
1553974005754238474,101.0,108.0,46.0,2.0,0.0,0.0
1553974005806799389,107.0,123.0,61.0,1.0,0.0,0.0
1553974005859941308,109.0,114.0,62.0,17.0,0.0,0.0
1553974005909151478,113.0,128.0,98.0,23.0,0.0,0.0
1553974005962372240,99.0,109.0,78.0,33.0,0.0,0.0
1553974006011573237,98.0,109.0,64.0,39.0,0.0,0.0
1553974006064819612,96.0,113.0,74.0,36.0,0.0,0.0
1553974006117932343,99.0,109.0,96.0,36.0,0.0,0.0
1553974006167202753,102.0,120.0,62.0,43.0,0.0,0.0
1553974006220879833,103.0,110.0,111.0,30.0,0.0,0.0
1553974006270053324,106.0,125.0,159.0,23.0,0.0,0.0
1553974006323298517,106.0,111.0,69.0,23.0,0.0,0.0
1553974006372483468,116.0,120.0,77.0,23.0,0.0,0.0
1553974006426193596,126.0,134.0,110.0,24.0,0.0,0.0
1553974006475491704,116.0,123.0,85.0,18.0,0.0,0.0
1553974006528340098,108.0,128.0,99.0,22.0,0.0,0.0
1553974006576972872,105.0,115.0,109.0,13.0,0.0,0.0
1553974006630071840,109.0,124.0,71.0,20.0,0.0,0.0
1553974006683231072,101.0,111.0,82.0,33.0,0.0,0.0
1553974006732504761,100.0,111.0,101.0,21.0,0.0,0.0
1553974006785684076,94.0,113.0,82.0,18.0,0.0,0.0
1553974006835073905,97.0,106.0,61.0,8.0,0.0,0.0
1553974006888121731,99.0,118.0,68.0,7.0,0.0,0.0
1553974006939000972,98.0,106.0,49.0,10.0,0.0,0.0
1553974006990536598,99.0,117.0,66.0,5.0,0.0,0.0
1553974007039957381,98.0,108.0,69.0,3.0,0.0,0.0
1553974007093360486,108.0,113.0,33.0,0.0,0.0,0.0
1553974007146150326,109.0,120.0,40.0,0.0,0.0,0.0
1553974007195335376,111.0,115.0,42.0,0.0,0.0,0.0
1553974007248521954,104.0,125.0,34.0,0.0,0.0,0.0
1553974007297756326,113.0,118.0,51.0,0.0,0.0,0.0
1553974007351251997,107.0,125.0,50.0,3.0,0.0,0.0
1553974007400217028,103.0,112.0,37.0,1.0,0.0,0.0
1553974007453821815,116.0,121.0,54.0,0.0,0.0,0.0
1553974007502625853,109.0,123.0,52.0,0.0,0.0,0.0
1553974007555828889,113.0,119.0,44.0,0.0,0.0,0.0
1553974007609014909,97.0,122.0,51.0,0.0,0.0,0.0
1553974007658307004,102.0,110.0,46.0,0.0,0.0,0.0
1553974007711466237,99.0,117.0,43.0,0.0,0.0,0.0
1553974007760689715,100.0,109.0,43.0,0.0,0.0,0.0
1553974007813884694,101.0,110.0,43.0,5.0,0.0,0.0
1553974007863264139,100.0,117.0,50.0,0.0,0.0,0.0
1553974007916276261,101.0,109.0,34.0,0.0,0.0,0.0
1553974007965916083,97.0,118.0,26.0,0.0,0.0,0.0
1553974008018904924,106.0,110.0,36.0,0.0,0.0,0.0
1553974008068238812,102.0,119.0,39.0,4.0,0.0,0.0
1553974008121125073,100.0,109.0,31.0,31.0,0.0,0.0
1553974008174334963,106.0,113.0,39.0,13.0,0.0,0.0
1553974008223500966,101.0,118.0,41.0,22.0,0.0,0.0
1553974008276742447,110.0,116.0,34.0,16.0,0.0,0.0
1553974008325983138,112.0,129.0,48.0,12.0,0.0,0.0
1553974008379155584,117.0,120.0,45.0,18.0,0.0,0.0
1553974008432371110,113.0,126.0,68.0,16.0,0.0,0.0
1553974008481549380,130.0,133.0,122.0,11.0,0.0,0.0
1553974008534814046,124.0,128.0,83.0,37.0,0.0,0.0
1553974008584050644,148.0,153.0,109.0,17.0,0.0,0.0
1553974008637199194,158.0,154.0,110.0,12.0,0.0,0.0
