%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1553969888367572208,0.0,0.0,34.0,35.0,0.0,95.0
1553969888420738366,0.0,0.0,35.0,33.0,0.0,55.0
1553969888470010154,0.0,0.0,25.0,34.0,0.0,69.0
1553969888523195587,0.0,0.0,55.0,42.0,0.0,64.0
1553969888572437864,0.0,0.0,121.0,45.0,0.0,62.0
1553969888625596549,0.0,0.0,88.0,37.0,0.0,94.0
1553969888679340619,0.0,0.0,75.0,28.0,0.0,55.0
1553969888728185267,0.0,0.0,53.0,23.0,0.0,91.0
1553969888781345105,0.0,0.0,67.0,18.0,0.0,47.0
1553969888830599289,0.0,0.0,109.0,21.0,0.0,67.0
1553969888883633585,0.0,0.0,77.0,18.0,0.0,50.0
1553969888932861781,0.0,0.0,103.0,22.0,0.0,47.0
1553969888986043078,0.0,0.0,163.0,22.0,0.0,80.0
1553969889035358096,0.0,0.0,133.0,24.0,0.0,49.0
1553969889088500196,0.0,0.0,105.0,26.0,0.0,87.0
1553969889141682987,0.0,0.0,123.0,29.0,0.0,51.0
1553969889190919478,0.0,0.0,95.0,34.0,0.0,66.0
1553969889244094459,0.0,0.0,93.0,34.0,0.0,61.0
1553969889293334471,32.0,0.0,134.0,60.0,32.0,66.0
1553969889346523363,15.0,0.0,111.0,52.0,15.0,101.0
1553969889399710530,31.0,0.0,122.0,47.0,34.0,63.0
1553969889448997230,51.0,0.0,111.0,59.0,52.0,107.0
1553969889502118316,67.0,0.0,114.0,73.0,68.0,75.0
1553969889551365621,116.0,0.0,127.0,83.0,118.0,100.0
1553969889604556121,65.0,0.0,116.0,52.0,65.0,75.0
1553969889653797304,19.0,0.0,117.0,52.0,20.0,70.0
1553969889707532142,36.0,0.0,143.0,52.0,35.0,103.0
1553969889756206805,0.0,0.0,134.0,41.0,0.0,65.0
1553969889809392404,0.0,0.0,101.0,39.0,0.0,103.0
1553969889862553650,0.0,0.0,105.0,37.0,0.0,60.0
1553969889911803461,0.0,0.0,122.0,39.0,0.0,84.0
1553969889965152383,0.0,0.0,84.0,38.0,0.0,62.0
1553969890014330222,0.0,0.0,73.0,35.0,0.0,58.0
1553969890067390187,0.0,0.0,123.0,39.0,0.0,90.0
1553969890116624946,0.0,0.0,96.0,37.0,0.0,60.0
1553969890169809640,0.0,0.0,99.0,33.0,0.0,99.0
1553969890219050039,0.0,0.0,196.0,33.0,0.0,56.0
1553969890272332669,0.0,0.0,133.0,30.0,0.0,83.0
1553969890321474570,0.0,0.0,147.0,36.0,0.0,58.0
1553969890374679686,0.0,0.0,102.0,39.0,0.0,60.0
1553969890427862429,0.0,0.0,67.0,33.0,0.0,80.0
1553969890477078888,0.0,0.0,99.0,35.0,0.0,58.0
1553969890530283583,0.0,0.0,110.0,33.0,0.0,98.0
1553969890579490095,0.0,0.0,91.0,37.0,0.0,57.0
1553969890632672496,0.0,0.0,115.0,39.0,0.0,92.0
1553969890681913108,0.0,0.0,92.0,37.0,0.0,58.0
1553969890735111723,0.0,0.0,143.0,42.0,0.0,64.0
1553969890784490753,0.0,0.0,171.0,40.0,0.0,78.0
1553969890837552633,0.0,0.0,178.0,36.0,0.0,59.0
1553969890890695066,0.0,0.0,172.0,36.0,0.0,98.0
1553969890939957115,0.0,0.0,135.0,36.0,0.0,55.0
1553969890993154539,0.0,0.0,98.0,38.0,0.0,96.0
1553969891042364197,12.0,0.0,142.0,44.0,12.0,61.0
1553969891095531916,0.0,0.0,165.0,38.0,0.0,68.0
1553969891144756797,0.0,0.0,141.0,34.0,0.0,67.0
1553969891197956879,0.0,0.0,126.0,34.0,0.0,58.0
1553969891247170336,0.0,0.0,141.0,36.0,0.0,95.0
1553969891300390324,0.0,0.0,83.0,38.0,0.0,57.0
1553969891353571822,0.0,0.0,89.0,35.0,0.0,96.0
1553969891402786239,0.0,0.0,107.0,36.0,0.0,56.0
1553969891456133131,0.0,0.0,100.0,34.0,0.0,72.0
1553969891505241949,0.0,0.0,91.0,30.0,0.0,59.0
1553969891558521511,0.0,0.0,90.0,33.0,0.0,56.0
1553969891607716149,0.0,0.0,61.0,31.0,0.0,94.0
1553969891660903851,0.0,0.0,66.0,36.0,0.0,54.0
1553969891714076522,0.0,0.0,117.0,39.0,0.0,95.0
1553969891763321380,0.0,0.0,93.0,32.0,0.0,55.0
1553969891816487998,0.0,0.0,72.0,40.0,0.0,68.0
1553969891865727351,0.0,0.0,69.0,41.0,0.0,69.0
1553969891918915865,0.0,0.0,83.0,33.0,0.0,59.0
1553969891968200227,0.0,0.0,116.0,35.0,0.0,95.0
1553969892021311317,86.0,0.0,161.0,75.0,90.0,74.0
1553969892074489853,85.0,0.0,135.0,58.0,89.0,109.0
1553969892123894003,29.0,0.0,143.0,48.0,28.0,65.0
1553969892176924796,0.0,0.0,86.0,38.0,0.0,75.0
1553969892226182748,0.0,0.0,69.0,34.0,0.0,61.0
1553969892279342052,0.0,0.0,80.0,30.0,0.0,57.0
1553969892328587471,0.0,0.0,78.0,33.0,0.0,91.0
1553969892381771984,0.0,0.0,75.0,27.0,0.0,54.0
1553969892431018498,0.0,0.0,69.0,23.0,0.0,92.0
1553969892484200502,0.0,0.0,56.0,27.0,0.0,50.0
1553969892537368346,0.0,0.0,85.0,31.0,0.0,74.0
1553969892586613487,0.0,0.0,116.0,29.0,0.0,56.0
1553969892639810922,0.0,0.0,58.0,29.0,0.0,52.0
1553969892689046376,0.0,0.0,76.0,27.0,0.0,83.0
1553969892742218691,0.0,0.0,56.0,25.0,0.0,51.0
1553969892791409875,0.0,0.0,39.0,23.0,0.0,90.0
1553969892844622409,0.0,0.0,63.0,23.0,0.0,48.0
1553969892893866806,0.0,0.0,53.0,25.0,0.0,76.0
1553969892947035836,0.0,0.0,39.0,26.0,0.0,49.0
1553969892996270531,0.0,0.0,76.0,25.0,0.0,51.0
1553969893049516020,0.0,0.0,64.0,25.0,0.0,76.0
1553969893102754705,0.0,0.0,40.0,25.0,0.0,50.0
1553969893151876384,0.0,0.0,71.0,28.0,0.0,93.0
1553969893205083545,0.0,0.0,73.0,29.0,0.0,50.0
1553969893254365480,0.0,0.0,80.0,38.0,0.0,86.0
1553969893307667625,81.0,0.0,151.0,74.0,79.0,72.0
1553969893356744227,61.0,0.0,115.0,57.0,64.0,72.0
1553969893409874690,50.0,0.0,143.0,49.0,51.0,87.0
1553969893459201413,124.0,0.0,159.0,79.0,124.0,78.0
1553969893512319965,98.0,0.0,125.0,65.0,100.0,116.0
1553969893565525412,60.0,0.0,115.0,57.0,59.0,71.0
1553969893614770837,89.0,0.0,150.0,56.0,89.0,107.0
1553969893667936108,102.0,0.0,133.0,57.0,108.0,72.0
1553969893717185894,193.0,0.0,173.0,95.0,194.0,94.0
1553969893770370724,131.0,0.0,146.0,71.0,130.0,95.0
1553969893819574912,140.0,0.0,158.0,74.0,138.0,84.0
1553969893872742956,139.0,0.0,162.0,82.0,138.0,124.0
1553969893921992937,297.0,0.0,223.0,122.0,293.0,102.0
1553969893975171260,158.0,0.0,131.0,70.0,156.0,125.0
1553969894028385424,114.0,0.0,133.0,64.0,111.0,81.0
1553969894077689882,216.0,0.0,182.0,95.0,213.0,106.0
1553969894130870533,99.0,0.0,131.0,66.0,100.0,100.0
1553969894180083042,87.0,0.0,136.0,59.0,86.0,80.0
1553969894233353504,68.0,0.0,114.0,49.0,68.0,115.0
1553969894287202927,17.0,0.0,84.0,41.0,17.0,67.0
1553969894335710232,126.0,0.0,157.0,73.0,124.0,114.0
1553969894388924098,93.0,0.0,151.0,55.0,93.0,73.0
1553969894438136924,72.0,0.0,132.0,61.0,71.0,82.0
1553969894491311352,39.0,0.0,132.0,52.0,41.0,87.0
1553969894540723625,10.0,0.0,80.0,41.0,13.0,67.0
1553969894593725017,41.0,0.0,72.0,40.0,40.0,105.0
1553969894642979898,22.0,0.0,73.0,42.0,22.0,61.0
1553969894696217875,0.0,0.0,72.0,36.0,0.0,99.0
1553969894749348917,0.0,0.0,55.0,30.0,0.0,57.0
1553969894798569266,0.0,0.0,79.0,28.0,0.0,68.0
1553969894851737254,0.0,0.0,57.0,31.0,0.0,64.0
1553969894901003042,0.0,0.0,76.0,32.0,0.0,58.0
1553969894954201271,0.0,0.0,72.0,27.0,0.0,92.0
1553969895003370259,0.0,0.0,75.0,35.0,0.0,57.0
1553969895056585996,0.0,0.0,80.0,34.0,0.0,97.0
1553969895105805379,0.0,0.0,60.0,31.0,0.0,54.0
1553969895158987394,0.0,0.0,58.0,34.0,0.0,73.0
1553969895212143002,0.0,0.0,82.0,35.0,0.0,61.0
1553969895261414078,0.0,0.0,58.0,33.0,0.0,56.0
1553969895314592741,0.0,0.0,76.0,37.0,0.0,92.0
1553969895363827765,0.0,0.0,88.0,34.0,0.0,57.0
1553969895417004090,0.0,0.0,88.0,33.0,0.0,96.0
1553969895466247933,0.0,0.0,112.0,37.0,0.0,56.0
1553969895519429890,0.0,0.0,154.0,35.0,0.0,80.0
1553969895568682762,0.0,0.0,154.0,35.0,0.0,58.0
1553969895621855700,0.0,0.0,198.0,35.0,0.0,55.0
1553969895675016784,0.0,0.0,185.0,39.0,0.0,87.0
1553969895724269301,0.0,0.0,115.0,31.0,0.0,56.0
1553969895777457720,0.0,0.0,207.0,31.0,0.0,96.0
1553969895826704902,0.0,0.0,162.0,32.0,0.0,55.0
1553969895879893888,0.0,0.0,157.0,37.0,0.0,85.0
1553969895929177940,0.0,0.0,170.0,33.0,0.0,58.0
1553969895982275853,0.0,0.0,159.0,35.0,0.0,59.0
1553969896031546737,0.0,0.0,107.0,37.0,0.0,82.0
1553969896084733775,0.0,0.0,90.0,35.0,0.0,57.0
1553969896133944097,0.0,0.0,56.0,28.0,0.0,94.0
1553969896187171083,0.0,0.0,98.0,32.0,0.0,54.0
1553969896240431960,0.0,0.0,98.0,29.0,0.0,86.0
1553969896289610240,0.0,0.0,71.0,29.0,0.0,53.0
1553969896343085686,0.0,0.0,77.0,28.0,0.0,57.0
1553969896391991845,0.0,0.0,95.0,28.0,0.0,70.0
1553969896445153426,0.0,0.0,72.0,29.0,0.0,51.0
1553969896494396407,0.0,0.0,98.0,31.0,0.0,93.0
1553969896547575799,0.0,0.0,96.0,30.0,0.0,52.0
1553969896596859246,0.0,0.0,95.0,31.0,0.0,91.0
1553969896650071237,0.0,0.0,134.0,29.0,0.0,54.0
1553969896703252578,0.0,0.0,126.0,28.0,0.0,53.0
1553969896752512531,0.0,0.0,119.0,31.0,0.0,79.0
1553969896805664559,0.0,0.0,80.0,29.0,0.0,53.0
1553969896858924787,0.0,0.0,60.0,27.0,0.0,93.0
1553969896908085067,0.0,0.0,57.0,27.0,0.0,51.0
1553969896961309776,0.0,0.0,109.0,26.0,0.0,83.0
1553969897010508683,0.0,0.0,57.0,28.0,0.0,52.0
1553969897063674787,0.0,0.0,55.0,29.0,0.0,55.0
1553969897112923434,0.0,0.0,96.0,25.0,0.0,70.0
1553969897166092656,0.0,0.0,56.0,29.0,0.0,52.0
1553969897215341597,0.0,0.0,79.0,28.0,0.0,92.0
1553969897268520156,0.0,0.0,66.0,28.0,0.0,50.0
1553969897317812511,0.0,0.0,60.0,28.0,0.0,86.0
1553969897370970797,0.0,0.0,149.0,36.0,0.0,53.0
1553969897424212111,0.0,0.0,130.0,35.0,0.0,63.0
1553969897473424383,0.0,0.0,122.0,32.0,0.0,66.0
1553969897526638030,0.0,0.0,194.0,37.0,0.0,56.0
1553969897575823272,0.0,0.0,178.0,35.0,0.0,94.0
1553969897628984606,0.0,0.0,114.0,33.0,0.0,54.0
1553969897678235047,0.0,0.0,110.0,29.0,0.0,92.0
1553969897731384246,0.0,0.0,108.0,28.0,0.0,51.0
1553969897780926163,0.0,0.0,88.0,33.0,0.0,68.0
1553969897833859953,0.0,0.0,98.0,29.0,0.0,59.0
1553969897887001674,0.0,0.0,61.0,29.0,0.0,53.0
1553969897936244766,0.0,0.0,80.0,29.0,0.0,88.0
1553969897989879614,0.0,0.0,73.0,30.0,0.0,53.0
1553969898038639695,0.0,0.0,54.0,30.0,0.0,93.0
1553969898091859174,0.0,0.0,78.0,36.0,0.0,53.0
1553969898141183248,0.0,0.0,54.0,33.0,0.0,73.0
1553969898194249555,0.0,0.0,71.0,32.0,0.0,57.0
1553969898243509543,0.0,0.0,83.0,30.0,0.0,53.0
1553969898296862373,0.0,0.0,39.0,30.0,0.0,85.0
1553969898349877001,0.0,0.0,38.0,28.0,0.0,52.0
1553969898399121993,0.0,0.0,52.0,28.0,0.0,92.0
1553969898452308414,0.0,0.0,31.0,28.0,0.0,51.0
1553969898501538623,0.0,0.0,61.0,28.0,0.0,75.0
1553969898554773604,0.0,0.0,119.0,31.0,0.0,55.0
1553969898603898964,0.0,0.0,108.0,32.0,0.0,51.0
1553969898657167235,0.0,0.0,83.0,28.0,0.0,79.0
1553969898706343153,0.0,0.0,59.0,29.0,0.0,52.0
1553969898759541599,0.0,0.0,67.0,30.0,0.0,93.0
1553969898812917813,0.0,0.0,173.0,34.0,0.0,52.0
