%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1553969909151577360,0.0,0.0,0.0,12.0,0.0,79.0
1553969909200828380,0.0,0.0,0.0,9.0,0.0,35.0
1553969909253952791,0.0,0.0,0.0,11.0,0.0,58.0
1553969909307146737,0.0,0.0,0.0,11.0,0.0,40.0
1553969909356409636,0.0,0.0,0.0,13.0,0.0,36.0
1553969909409657438,0.0,0.0,0.0,13.0,0.0,70.0
1553969909459023924,0.0,0.0,0.0,10.0,0.0,37.0
1553969909512019943,0.0,0.0,0.0,10.0,0.0,76.0
1553969909561263083,0.0,0.0,0.0,9.0,0.0,35.0
1553969909614440635,0.0,0.0,0.0,9.0,0.0,58.0
1553969909663668311,0.0,0.0,0.0,8.0,0.0,37.0
1553969909716906149,0.0,0.0,0.0,7.0,0.0,34.0
1553969909770039229,0.0,0.0,0.0,7.0,0.0,65.0
1553969909819280847,0.0,0.0,0.0,8.0,0.0,36.0
1553969909872454069,0.0,0.0,0.0,8.0,0.0,75.0
1553969909921660987,0.0,0.0,0.0,8.0,0.0,35.0
1553969909974907755,0.0,0.0,0.0,9.0,0.0,62.0
1553969910024127854,0.0,0.0,0.0,9.0,0.0,35.0
1553969910077297759,0.0,0.0,0.0,10.0,0.0,36.0
1553969910126575695,0.0,0.0,0.0,7.0,0.0,61.0
1553969910179739782,0.0,0.0,0.0,10.0,0.0,36.0
1553969910232898776,0.0,0.0,0.0,9.0,0.0,77.0
1553969910282175886,0.0,0.0,0.0,9.0,0.0,34.0
1553969910335308508,0.0,0.0,0.0,9.0,0.0,66.0
1553969910384551534,0.0,0.0,0.0,9.0,0.0,36.0
1553969910437789107,0.0,0.0,0.0,9.0,0.0,38.0
1553969910486979719,0.0,0.0,0.0,9.0,0.0,55.0
1553969910540216232,0.0,0.0,0.0,9.0,0.0,36.0
1553969910589404766,0.0,0.0,0.0,9.0,0.0,75.0
1553969910642574605,0.0,0.0,0.0,9.0,0.0,34.0
1553969910691818508,0.0,0.0,0.0,8.0,0.0,70.0
1553969910745003223,0.0,0.0,0.0,10.0,0.0,35.0
1553969910798174002,0.0,0.0,0.0,10.0,0.0,42.0
1553969910847421130,0.0,0.0,0.0,9.0,0.0,49.0
1553969910900637493,0.0,0.0,0.0,8.0,0.0,36.0
1553969910949846903,0.0,0.0,0.0,7.0,0.0,74.0
1553969911003018140,0.0,0.0,0.0,7.0,0.0,34.0
1553969911052269453,0.0,0.0,0.0,9.0,0.0,73.0
1553969911105447478,0.0,0.0,0.0,9.0,0.0,34.0
1553969911154686541,0.0,0.0,0.0,11.0,0.0,46.0
1553969911207862663,0.0,0.0,0.0,9.0,0.0,42.0
1553969911261077895,0.0,0.0,0.0,9.0,0.0,35.0
1553969911310302986,0.0,0.0,0.0,9.0,0.0,71.0
1553969911363466588,0.0,0.0,0.0,9.0,0.0,34.0
1553969911412710394,0.0,0.0,0.0,9.0,0.0,74.0
1553969911465890210,0.0,0.0,0.0,11.0,0.0,33.0
1553969911515186472,0.0,0.0,0.0,11.0,0.0,50.0
1553969911568316063,0.0,0.0,0.0,9.0,0.0,39.0
1553969911617565925,0.0,0.0,0.0,9.0,0.0,35.0
1553969911670756878,0.0,0.0,0.0,9.0,0.0,69.0
1553969911724008077,0.0,0.0,0.0,9.0,0.0,36.0
1553969911773210658,0.0,0.0,0.0,8.0,0.0,74.0
1553969911826421529,0.0,0.0,0.0,9.0,0.0,35.0
1553969911875639462,0.0,0.0,0.0,10.0,0.0,43.0
1553969911928889192,0.0,0.0,0.0,11.0,0.0,46.0
1553969911982061541,0.0,0.0,0.0,9.0,0.0,36.0
1553969912031200656,0.0,0.0,0.0,8.0,0.0,73.0
1553969912084406728,0.0,0.0,0.0,9.0,0.0,34.0
1553969912133654181,0.0,0.0,0.0,9.0,0.0,73.0
1553969912186817291,0.0,0.0,0.0,9.0,0.0,34.0
1553969912236070679,0.0,0.0,0.0,9.0,0.0,46.0
1553969912289312470,0.0,0.0,0.0,8.0,0.0,41.0
1553969912338475462,0.0,0.0,0.0,9.0,0.0,34.0
1553969912391679507,0.0,0.0,0.0,8.0,0.0,70.0
1553969912444799681,0.0,0.0,0.0,8.0,0.0,34.0
1553969912494068612,0.0,0.0,0.0,8.0,0.0,73.0
1553969912547284855,0.0,0.0,0.0,9.0,0.0,34.0
1553969912596533446,0.0,0.0,0.0,9.0,0.0,53.0
1553969912649697957,0.0,0.0,0.0,10.0,0.0,37.0
1553969912698940084,0.0,0.0,0.0,7.0,0.0,33.0
1553969912752083238,0.0,0.0,0.0,8.0,0.0,67.0
1553969912801325280,0.0,0.0,0.0,8.0,0.0,35.0
