%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1553973953138972361,85.0,109.0,12.0,0.0,0.0,0.0
1553973953187411598,87.0,98.0,11.0,0.0,0.0,0.0
1553973953240592339,85.0,106.0,9.0,0.0,0.0,0.0
1553973953289997352,85.0,96.0,11.0,0.0,0.0,0.0
1553973953342785445,88.0,98.0,12.0,0.0,0.0,0.0
1553973953392265827,86.0,105.0,11.0,0.0,0.0,0.0
1553973953445492221,89.0,99.0,12.0,0.0,0.0,0.0
1553973953494689613,84.0,109.0,12.0,0.0,0.0,0.0
1553973953547850834,87.0,97.0,11.0,0.0,0.0,0.0
1553973953601049831,88.0,106.0,11.0,0.0,0.0,0.0
1553973953650264429,85.0,96.0,11.0,0.0,0.0,0.0
1553973953703508145,87.0,98.0,11.0,0.0,0.0,0.0
1553973953752662437,86.0,105.0,11.0,0.0,0.0,0.0
1553973953805880626,89.0,100.0,14.0,0.0,0.0,0.0
1553973953855127687,85.0,109.0,10.0,0.0,0.0,0.0
1553973953908304130,90.0,97.0,9.0,0.0,0.0,0.0
1553973953957537035,87.0,104.0,11.0,0.0,0.0,0.0
1553973954010795621,85.0,97.0,11.0,0.0,0.0,0.0
1553973954064173139,88.0,98.0,12.0,0.0,0.0,0.0
1553973954113126736,86.0,105.0,11.0,0.0,0.0,0.0
1553973954166379649,89.0,98.0,12.0,0.0,0.0,0.0
1553973954215723519,84.0,108.0,11.0,0.0,0.0,0.0
1553973954268725518,86.0,96.0,11.0,0.0,0.0,0.0
1553973954317966253,86.0,104.0,12.0,0.0,0.0,0.0
1553973954371201834,84.0,96.0,11.0,0.0,0.0,0.0
1553973954420382492,88.0,98.0,14.0,0.0,0.0,0.0
1553973954473586338,85.0,106.0,10.0,0.0,0.0,0.0
1553973954526786712,88.0,98.0,11.0,0.0,0.0,0.0
1553973954575960981,84.0,108.0,11.0,0.0,0.0,0.0
1553973954629236065,88.0,97.0,11.0,0.0,0.0,0.0
1553973954678417151,88.0,105.0,11.0,0.0,0.0,0.0
1553973954731631912,86.0,98.0,11.0,0.0,0.0,0.0
1553973954780848024,88.0,99.0,12.0,0.0,0.0,0.0
1553973954834019686,86.0,107.0,11.0,0.0,0.0,0.0
1553973954883514579,88.0,97.0,11.0,0.0,0.0,0.0
1553973954936489931,85.0,107.0,11.0,0.0,0.0,0.0
1553973954985648162,86.0,95.0,11.0,0.0,0.0,0.0
1553973955039032974,87.0,104.0,11.0,0.0,0.0,0.0
1553973955092092766,85.0,96.0,11.0,0.0,0.0,0.0
1553973955141285059,88.0,98.0,12.0,0.0,0.0,0.0
1553973955194579947,86.0,105.0,11.0,0.0,0.0,0.0
1553973955243724532,87.0,99.0,11.0,0.0,0.0,0.0
1553973955296694186,86.0,109.0,11.0,0.0,0.0,0.0
1553973955346125499,87.0,98.0,14.0,0.0,0.0,0.0
1553973955399498278,88.0,105.0,11.0,0.0,0.0,0.0
1553973955452195060,84.0,99.0,12.0,0.0,0.0,0.0
1553973955501450042,88.0,98.0,11.0,0.0,0.0,0.0
1553973955554656270,85.0,108.0,11.0,0.0,0.0,0.0
1553973955603986749,88.0,97.0,11.0,0.0,0.0,0.0
1553973955657072559,87.0,109.0,11.0,0.0,0.0,0.0
1553973955706407407,87.0,97.0,11.0,0.0,0.0,0.0
1553973955759474947,91.0,101.0,9.0,0.0,0.0,0.0
1553973955812811628,85.0,100.0,11.0,0.0,0.0,0.0
1553973955862257277,89.0,99.0,11.0,0.0,0.0,0.0
1553973955915046737,86.0,108.0,11.0,0.0,0.0,0.0
1553973955964513446,89.0,98.0,11.0,0.0,0.0,0.0
1553973956017708323,87.0,108.0,12.0,0.0,0.0,0.0
1553973956066728383,86.0,98.0,11.0,0.0,0.0,0.0
1553973956120050358,88.0,101.0,11.0,0.0,0.0,0.0
1553973956169442799,83.0,101.0,11.0,0.0,0.0,0.0
1553973956222627276,89.0,99.0,11.0,0.0,0.0,0.0
1553973956275499704,85.0,108.0,11.0,0.0,0.0,0.0
1553973956324848553,88.0,97.0,11.0,0.0,0.0,0.0
1553973956377910476,87.0,108.0,10.0,0.0,0.0,0.0
1553973956427330039,87.0,97.0,11.0,0.0,0.0,0.0
1553973956480377390,89.0,101.0,11.0,0.0,0.0,0.0
1553973956529654728,86.0,103.0,11.0,0.0,0.0,0.0
1553973956582855865,90.0,100.0,12.0,0.0,0.0,0.0
1553973956632304819,86.0,109.0,11.0,0.0,0.0,0.0
1553973956685484617,89.0,98.0,11.0,0.0,0.0,0.0
1553973956738618335,85.0,107.0,11.0,0.0,0.0,0.0
1553973956787937695,87.0,97.0,11.0,0.0,0.0,0.0
1553973956841099213,90.0,101.0,11.0,0.0,0.0,0.0
1553973956890393052,85.0,103.0,11.0,0.0,0.0,0.0
1553973956943554886,90.0,100.0,11.0,0.0,0.0,0.0
1553973956992668270,88.0,109.0,11.0,0.0,0.0,0.0
1553973957045573191,89.0,98.0,11.0,0.0,0.0,0.0
1553973957094844069,87.0,107.0,11.0,0.0,0.0,0.0
1553973957148008628,86.0,98.0,11.0,0.0,0.0,0.0
1553973957197240982,89.0,100.0,11.0,0.0,0.0,0.0
1553973957250695954,88.0,104.0,9.0,0.0,0.0,0.0
1553973957303634646,90.0,100.0,12.0,0.0,0.0,0.0
1553973957353175152,85.0,107.0,11.0,0.0,0.0,0.0
1553973957406059822,89.0,98.0,11.0,0.0,0.0,0.0
1553973957455309314,86.0,107.0,11.0,0.0,0.0,0.0
1553973957508743328,85.0,97.0,12.0,0.0,0.0,0.0
1553973957557698329,90.0,99.0,11.0,0.0,0.0,0.0
1553973957610897668,85.0,104.0,11.0,0.0,0.0,0.0
1553973957660193190,89.0,99.0,11.0,0.0,0.0,0.0
1553973957713592611,84.0,109.0,11.0,0.0,0.0,0.0
1553973957766502855,88.0,97.0,11.0,0.0,0.0,0.0
1553973957815784731,86.0,107.0,13.0,0.0,0.0,0.0
1553973957868921233,86.0,97.0,11.0,0.0,0.0,0.0
1553973957918453685,89.0,99.0,9.0,0.0,0.0,0.0
1553973957971777192,87.0,106.0,9.0,0.0,0.0,0.0
1553973958024813885,89.0,99.0,11.0,0.0,0.0,0.0
1553973958074148242,86.0,109.0,11.0,0.0,0.0,0.0
1553973958127036848,87.0,97.0,12.0,0.0,0.0,0.0
1553973958176384193,89.0,104.0,18.0,0.0,0.0,0.0
1553973958229405729,90.0,102.0,39.0,0.0,0.0,0.0
1553973958278668343,92.0,102.0,51.0,6.0,0.0,0.0
1553973958331824968,91.0,111.0,70.0,12.0,0.0,0.0
1553973958381073452,90.0,101.0,92.0,6.0,0.0,0.0
1553973958434321516,90.0,111.0,92.0,10.0,0.0,0.0
1553973958487398889,94.0,101.0,107.0,6.0,0.0,0.0
1553973958536907786,101.0,113.0,152.0,6.0,0.0,0.0
1553973958589903625,98.0,108.0,101.0,8.0,0.0,0.0
1553973958639357764,96.0,105.0,83.0,14.0,0.0,0.0
1553973958692278018,94.0,113.0,79.0,16.0,0.0,0.0
1553973958741589105,100.0,104.0,77.0,16.0,0.0,0.0
1553973958794690710,89.0,112.0,55.0,10.0,0.0,0.0
1553973958843941578,93.0,103.0,77.0,9.0,0.0,0.0
1553973958897163137,95.0,109.0,98.0,6.0,0.0,0.0
1553973958946369949,93.0,105.0,70.0,21.0,0.0,0.0
1553973958999554638,89.0,101.0,64.0,13.0,0.0,0.0
1553973959052717584,84.0,108.0,63.0,10.0,0.0,0.0
1553973959101961530,82.0,94.0,45.0,12.0,0.0,0.0
1553973959155128191,86.0,107.0,53.0,11.0,0.0,0.0
1553973959204394481,86.0,98.0,78.0,9.0,0.0,0.0
1553973959257552915,89.0,102.0,70.0,18.0,0.0,0.0
1553973959306821468,86.0,103.0,100.0,19.0,0.0,0.0
1553973959359976964,89.0,100.0,88.0,28.0,0.0,0.0
1553973959409247788,97.0,113.0,57.0,23.0,0.0,0.0
1553973959462417987,98.0,105.0,62.0,22.0,0.0,0.0
1553973959515825575,93.0,115.0,62.0,25.0,0.0,0.0
1553973959564836811,92.0,101.0,55.0,22.0,0.0,0.0
1553973959618007132,96.0,108.0,66.0,11.0,0.0,0.0
1553973959667315434,89.0,104.0,54.0,5.0,0.0,0.0
1553973959720433996,100.0,107.0,43.0,14.0,0.0,0.0
1553973959769679582,94.0,116.0,75.0,4.0,0.0,0.0
1553973959822860108,95.0,103.0,72.0,4.0,0.0,0.0
1553973959872151259,92.0,112.0,51.0,4.0,0.0,0.0
1553973959925284881,98.0,105.0,53.0,6.0,0.0,0.0
1553973959978451573,95.0,105.0,48.0,1.0,0.0,0.0
1553973960027694892,91.0,106.0,50.0,8.0,0.0,0.0
1553973960080889677,98.0,106.0,57.0,8.0,0.0,0.0
1553973960130142876,93.0,115.0,57.0,15.0,0.0,0.0
1553973960183682398,94.0,102.0,48.0,15.0,0.0,0.0
1553973960232521326,97.0,116.0,64.0,11.0,0.0,0.0
1553973960285748015,101.0,108.0,46.0,25.0,0.0,0.0
1553973960334989875,109.0,115.0,55.0,23.0,0.0,0.0
1553973960388150226,100.0,116.0,64.0,16.0,0.0,0.0
1553973960437392631,108.0,114.0,50.0,25.0,0.0,0.0
1553973960490558254,107.0,127.0,67.0,9.0,0.0,0.0
1553973960544012458,107.0,115.0,70.0,16.0,0.0,0.0
1553973960593043747,106.0,120.0,58.0,12.0,0.0,0.0
1553973960646210582,96.0,108.0,66.0,9.0,0.0,0.0
1553973960699365238,98.0,107.0,42.0,10.0,0.0,0.0
1553973960748628910,96.0,115.0,47.0,22.0,0.0,0.0
1553973960801797594,102.0,110.0,72.0,21.0,0.0,0.0
1553973960851241680,102.0,121.0,48.0,27.0,0.0,0.0
1553973960904239366,103.0,110.0,85.0,18.0,0.0,0.0
1553973960953467939,100.0,114.0,50.0,23.0,0.0,0.0
1553973961006638878,100.0,110.0,53.0,22.0,0.0,0.0
1553973961055884480,97.0,107.0,68.0,15.0,0.0,0.0
1553973961109063730,98.0,117.0,50.0,10.0,0.0,0.0
1553973961158299794,101.0,108.0,51.0,2.0,0.0,0.0
1553973961211522015,101.0,120.0,56.0,4.0,0.0,0.0
1553973961264768517,102.0,108.0,40.0,0.0,0.0,0.0
1553973961313915494,98.0,113.0,47.0,1.0,0.0,0.0
1553973961367373143,96.0,108.0,42.0,0.0,0.0,0.0
1553973961416308021,111.0,114.0,41.0,15.0,0.0,0.0
1553973961469516493,104.0,123.0,52.0,2.0,0.0,0.0
1553973961518832630,108.0,114.0,49.0,16.0,0.0,0.0
1553973961571938100,106.0,125.0,62.0,23.0,0.0,0.0
1553973961621223541,115.0,119.0,85.0,24.0,0.0,0.0
1553973961674341446,99.0,116.0,72.0,37.0,0.0,0.0
1553973961727543065,104.0,113.0,80.0,29.0,0.0,0.0
1553973961776815386,104.0,115.0,117.0,32.0,0.0,0.0
1553973961829957755,112.0,127.0,74.0,17.0,0.0,0.0
1553973961879218714,112.0,115.0,68.0,15.0,0.0,0.0
1553973961932381069,125.0,137.0,65.0,18.0,0.0,0.0
1553973961981691503,114.0,122.0,84.0,12.0,0.0,0.0
1553973962034943261,106.0,120.0,56.0,5.0,0.0,0.0
1553973962084050779,110.0,119.0,71.0,10.0,0.0,0.0
1553973962137206756,120.0,124.0,83.0,16.0,0.0,0.0
1553973962190437404,103.0,124.0,65.0,13.0,0.0,0.0
