%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1553887162226724150,57.0,0.0,9.0,1.0,57.0,32.0
1553887162280369105,59.0,0.0,11.0,3.0,58.0,32.0
1553887162329100675,58.0,0.0,12.0,0.0,58.0,32.0
1553887162382367557,60.0,0.0,11.0,2.0,58.0,32.0
1553887162431621525,57.0,0.0,11.0,2.0,57.0,32.0
1553887162485005981,58.0,0.0,11.0,3.0,58.0,32.0
1553887162534037073,58.0,0.0,10.0,1.0,58.0,32.0
1553887162587363534,56.0,0.0,10.0,2.0,56.0,31.0
1553887162636861633,58.0,0.0,11.0,3.0,60.0,33.0
1553887162689962117,59.0,0.0,10.0,4.0,57.0,32.0
1553887162742747250,60.0,0.0,10.0,3.0,60.0,33.0
1553887162792057945,59.0,0.0,10.0,3.0,59.0,33.0
1553887162845512733,59.0,0.0,10.0,3.0,57.0,34.0
1553887162894475021,60.0,0.0,10.0,4.0,59.0,33.0
1553887162947635022,59.0,0.0,10.0,3.0,58.0,33.0
1553887162997031767,61.0,0.0,10.0,4.0,62.0,34.0
1553887163050530316,61.0,0.0,11.0,3.0,59.0,33.0
1553887163099312287,63.0,0.0,10.0,3.0,63.0,34.0
1553887163152903299,59.0,0.0,10.0,2.0,60.0,34.0
1553887163205657158,62.0,0.0,10.0,3.0,62.0,34.0
1553887163255113951,63.0,0.0,9.0,2.0,61.0,32.0
1553887163308153706,59.0,0.0,10.0,1.0,59.0,33.0
1553887163357716926,62.0,0.0,11.0,2.0,63.0,33.0
1553887163410748048,61.0,0.0,11.0,2.0,60.0,33.0
1553887163459682897,64.0,0.0,10.0,2.0,64.0,33.0
1553887163512808031,64.0,0.0,10.0,2.0,62.0,33.0
1553887163562267130,62.0,0.0,10.0,3.0,62.0,33.0
1553887163615261028,62.0,0.0,11.0,4.0,63.0,33.0
1553887163668457511,60.0,0.0,10.0,4.0,59.0,33.0
1553887163717776453,65.0,0.0,10.0,5.0,67.0,34.0
1553887163770946085,64.0,0.0,11.0,4.0,63.0,34.0
1553887163820192847,63.0,0.0,11.0,6.0,63.0,33.0
1553887163873369564,60.0,0.0,10.0,4.0,60.0,34.0
1553887163922677932,63.0,0.0,11.0,4.0,63.0,34.0
1553887163975756113,63.0,0.0,12.0,5.0,64.0,35.0
1553887164025437834,62.0,0.0,12.0,5.0,62.0,33.0
1553887164078579408,61.0,0.0,10.0,5.0,62.0,35.0
1553887164131773798,59.0,0.0,10.0,5.0,60.0,35.0
1553887164181128524,63.0,0.0,10.0,5.0,62.0,35.0
1553887164233733632,61.0,0.0,10.0,5.0,61.0,34.0
1553887164283083603,61.0,0.0,10.0,5.0,61.0,35.0
1553887164336203836,59.0,0.0,10.0,6.0,62.0,35.0
1553887164386119029,58.0,0.0,11.0,6.0,58.0,35.0
1553887164438794096,61.0,0.0,10.0,6.0,61.0,35.0
1553887164488443365,59.0,0.0,9.0,3.0,59.0,35.0
1553887164541406091,60.0,0.0,10.0,6.0,60.0,35.0
1553887164594740577,58.0,0.0,11.0,6.0,57.0,34.0
1553887164643836964,59.0,0.0,10.0,6.0,58.0,35.0
