%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1553969979983874124,0.0,0.0,0.0,0.0,0.0,17.0
1553969980032064062,0.0,0.0,0.0,0.0,0.0,28.0
1553969980085259734,0.0,0.0,0.0,0.0,0.0,12.0
1553969980134553894,0.0,0.0,0.0,0.0,0.0,50.0
1553969980187717749,0.0,0.0,0.0,0.0,0.0,10.0
1553969980240913666,0.0,0.0,0.0,0.0,0.0,45.0
1553969980290138614,0.0,0.0,0.0,0.0,0.0,10.0
1553969980343291484,0.0,0.0,0.0,0.0,0.0,16.0
1553969980392506922,0.0,0.0,0.0,0.0,0.0,26.0
1553969980445731214,0.0,0.0,0.0,0.0,0.0,13.0
1553969980495273996,0.0,0.0,0.0,0.0,0.0,49.0
1553969980548175770,0.0,0.0,0.0,0.0,0.0,10.0
1553969980597356192,0.0,0.0,0.0,0.0,0.0,46.0
1553969980650565563,0.0,0.0,0.0,0.0,0.0,9.0
1553969980703822883,0.0,0.0,0.0,0.0,0.0,18.0
1553969980752980340,0.0,0.0,0.0,0.0,0.0,24.0
1553969980806313528,0.0,0.0,0.0,0.0,0.0,11.0
1553969980855421965,0.0,0.0,0.0,0.0,0.0,48.0
1553969980908619095,0.0,0.0,0.0,0.0,0.0,10.0
1553969980957801234,0.0,0.0,0.0,0.0,0.0,46.0
1553969981010990716,0.0,0.0,0.0,0.0,0.0,10.0
1553969981060247856,0.0,0.0,0.0,0.0,0.0,19.0
1553969981113718805,0.0,0.0,0.0,0.0,0.0,21.0
1553969981162698238,0.0,0.0,0.0,0.0,0.0,12.0
1553969981215927198,0.0,0.0,0.0,0.0,0.0,47.0
1553969981269022927,0.0,0.0,0.0,0.0,0.0,10.0
1553969981318261113,0.0,0.0,0.0,0.0,0.0,46.0
1553969981371429108,0.0,0.0,0.0,0.0,0.0,10.0
1553969981420667018,0.0,0.0,0.0,0.0,0.0,20.0
1553969981473867089,0.0,0.0,0.0,0.0,0.0,19.0
1553969981523111519,0.0,0.0,0.0,0.0,0.0,12.0
1553969981576289943,0.0,0.0,0.0,0.0,0.0,48.0
1553969981625535869,0.0,0.0,0.0,0.0,0.0,9.0
1553969981678731257,0.0,0.0,0.0,0.0,0.0,47.0
1553969981731894970,0.0,0.0,0.0,0.0,0.0,10.0
1553969981781200947,0.0,0.0,0.0,0.0,0.0,22.0
1553969981834336296,0.0,0.0,0.0,0.0,0.0,18.0
1553969981883565635,0.0,0.0,0.0,0.0,0.0,12.0
1553969981936756457,0.0,0.0,0.0,0.0,0.0,46.0
1553969981985991038,0.0,0.0,0.0,0.0,0.0,9.0
1553969982039597179,0.0,0.0,0.0,0.0,0.0,46.0
1553969982088394914,0.0,0.0,0.0,0.0,0.0,7.0
1553969982141725134,0.0,0.0,0.0,0.0,0.0,21.0
1553969982194763023,0.0,0.0,0.0,0.0,0.0,16.0
1553969982244016350,0.0,0.0,0.0,0.0,0.0,11.0
1553969982297287214,0.0,0.0,0.0,0.0,0.0,45.0
