%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1553887089069888312,53.0,0.0,10.0,0.0,53.0,24.0
1553887089122291743,52.0,0.0,10.0,0.0,52.0,24.0
1553887089175228827,54.0,0.0,10.0,0.0,56.0,25.0
1553887089224629500,53.0,0.0,10.0,0.0,53.0,24.0
1553887089277708576,56.0,0.0,10.0,0.0,54.0,23.0
1553887089327120343,52.0,0.0,10.0,0.0,53.0,25.0
1553887089380396858,53.0,0.0,10.0,0.0,52.0,25.0
1553887089429345871,54.0,0.0,11.0,0.0,54.0,25.0
1553887089482485539,52.0,0.0,9.0,0.0,52.0,25.0
1553887089535708471,54.0,0.0,10.0,0.0,55.0,25.0
1553887089584829995,53.0,0.0,10.0,0.0,53.0,26.0
1553887089638053326,54.0,0.0,10.0,0.0,51.0,25.0
1553887089687322747,53.0,0.0,10.0,0.0,53.0,26.0
1553887089741490954,51.0,0.0,10.0,0.0,53.0,26.0
1553887089789723187,54.0,0.0,11.0,0.0,54.0,26.0
1553887089843091439,52.0,0.0,9.0,0.0,52.0,26.0
1553887089892642732,55.0,0.0,10.0,0.0,55.0,26.0
1553887089945554251,51.0,0.0,10.0,0.0,54.0,26.0
1553887089998437913,54.0,0.0,10.0,0.0,54.0,26.0
1553887090048042919,52.0,0.0,10.0,0.0,53.0,23.0
1553887090101191653,52.0,0.0,9.0,0.0,52.0,23.0
1553887090150621800,52.0,0.0,10.0,0.0,54.0,25.0
1553887090203690607,52.0,0.0,10.0,0.0,53.0,24.0
1553887090252495241,56.0,0.0,10.0,0.0,54.0,25.0
1553887090306086989,52.0,0.0,10.0,0.0,52.0,25.0
1553887090355053588,54.0,0.0,10.0,0.0,55.0,25.0
1553887090408138421,53.0,0.0,10.0,0.0,53.0,26.0
1553887090461810685,52.0,0.0,10.0,0.0,51.0,25.0
1553887090510945651,53.0,0.0,10.0,0.0,54.0,25.0
1553887090564034917,52.0,0.0,10.0,0.0,52.0,26.0
1553887090613299028,54.0,0.0,10.0,0.0,54.0,25.0
1553887090666860050,52.0,0.0,10.0,0.0,52.0,26.0
1553887090715978567,52.0,0.0,10.0,0.0,53.0,25.0
1553887090768669029,53.0,0.0,10.0,0.0,53.0,26.0
1553887090817850275,52.0,0.0,10.0,0.0,52.0,26.0
1553887090871453674,53.0,0.0,10.0,0.0,53.0,26.0
1553887090920283574,51.0,0.0,10.0,0.0,53.0,26.0
1553887090973952673,54.0,0.0,10.0,0.0,54.0,26.0
1553887091027250998,52.0,0.0,10.0,0.0,52.0,26.0
1553887091075908904,53.0,0.0,9.0,0.0,53.0,26.0
1553887091129360798,52.0,0.0,10.0,0.0,53.0,26.0
1553887091178515532,52.0,0.0,10.0,0.0,52.0,26.0
1553887091231558424,54.0,0.0,10.0,0.0,53.0,26.0
1553887091280770735,52.0,0.0,9.0,0.0,52.0,26.0
1553887091334139431,54.0,0.0,10.0,0.0,54.0,26.0
1553887091383434281,51.0,0.0,10.0,0.0,52.0,26.0
1553887091436605704,52.0,0.0,10.0,0.0,52.0,25.0
1553887091489597027,52.0,0.0,10.0,0.0,53.0,26.0
1553887091538649362,52.0,0.0,10.0,0.0,52.0,26.0
1553887091592510207,53.0,0.0,10.0,0.0,53.0,26.0
1553887091641680585,52.0,0.0,10.0,0.0,52.0,26.0
1553887091694755758,54.0,0.0,10.0,0.0,53.0,26.0
1553887091748834223,51.0,0.0,11.0,0.0,53.0,27.0
1553887091797013362,52.0,0.0,10.0,0.0,52.0,27.0
1553887091850004998,53.0,0.0,10.0,0.0,53.0,26.0
1553887091899649592,54.0,0.0,10.0,0.0,51.0,26.0
1553887091953004972,53.0,0.0,10.0,0.0,53.0,26.0
1553887092001758101,52.0,0.0,10.0,0.0,51.0,26.0
1553887092055269574,54.0,0.0,10.0,0.0,53.0,26.0
1553887092104488974,52.0,0.0,10.0,0.0,52.0,26.0
1553887092157217487,52.0,0.0,10.0,0.0,52.0,26.0
1553887092210887541,53.0,0.0,10.0,0.0,53.0,26.0
1553887092259706715,52.0,0.0,10.0,0.0,52.0,26.0
1553887092313052741,56.0,0.0,10.0,0.0,54.0,23.0
1553887092362394159,52.0,0.0,10.0,0.0,52.0,26.0
1553887092415654137,53.0,0.0,10.0,0.0,53.0,26.0
1553887092464835395,52.0,0.0,10.0,0.0,52.0,26.0
1553887092518059523,54.0,0.0,10.0,0.0,52.0,26.0
1553887092567178602,53.0,0.0,10.0,0.0,53.0,26.0
1553887092620503649,52.0,0.0,10.0,0.0,51.0,25.0
1553887092673976838,53.0,0.0,12.0,0.0,54.0,26.0
1553887092722949553,51.0,0.0,9.0,0.0,52.0,26.0
1553887092775892987,53.0,0.0,10.0,0.0,53.0,26.0
1553887092825820078,52.0,0.0,10.0,0.0,52.0,26.0
1553887092878427266,53.0,0.0,10.0,0.0,51.0,26.0
1553887092927410906,52.0,0.0,10.0,0.0,54.0,26.0
1553887092980980233,51.0,0.0,10.0,0.0,52.0,26.0
1553887093030352586,55.0,0.0,10.0,0.0,53.0,26.0
1553887093083633687,60.0,0.0,10.0,0.0,60.0,26.0
1553887093136161406,57.0,0.0,10.0,0.0,57.0,26.0
1553887093185339654,70.0,0.0,10.0,0.0,69.0,26.0
1553887093238609372,65.0,0.0,11.0,0.0,64.0,25.0
1553887093287870054,64.0,0.0,10.0,0.0,64.0,26.0
1553887093340977011,69.0,0.0,10.0,0.0,70.0,25.0
1553887093390236875,69.0,0.0,10.0,0.0,68.0,25.0
1553887093443520927,68.0,0.0,11.0,0.0,68.0,26.0
1553887093492751127,102.0,0.0,11.0,0.0,99.0,25.0
1553887093545881253,147.0,0.0,12.0,0.0,148.0,25.0
1553887093599165166,141.0,0.0,20.0,0.0,141.0,27.0
1553887093648302135,165.0,0.0,34.0,0.0,164.0,28.0
1553887093701466798,194.0,0.0,65.0,7.0,194.0,32.0
1553887093751207925,252.0,0.0,67.0,10.0,252.0,34.0
1553887093803883289,329.0,0.0,70.0,23.0,327.0,41.0
1553887093853151797,327.0,0.0,88.0,37.0,326.0,47.0
1553887093906295683,309.0,0.0,89.0,30.0,311.0,47.0
1553887093955567043,384.0,0.0,100.0,26.0,388.0,47.0
1553887094008745202,438.0,0.0,86.0,19.0,440.0,44.0
1553887094061915505,470.0,0.0,77.0,17.0,467.0,42.0
1553887094111274553,454.0,0.0,90.0,28.0,459.0,46.0
1553887094164806713,481.0,0.0,116.0,39.0,479.0,52.0
1553887094213963657,459.0,0.0,93.0,23.0,465.0,48.0
1553887094267087034,477.0,0.0,84.0,23.0,483.0,46.0
1553887094320350924,435.0,0.0,117.0,31.0,432.0,49.0
1553887094369226042,421.0,0.0,76.0,20.0,420.0,46.0
1553887094422551662,454.0,0.0,91.0,24.0,453.0,46.0
1553887094472018759,524.0,0.0,112.0,34.0,527.0,51.0
1553887094525207452,482.0,0.0,123.0,32.0,486.0,51.0
1553887094574395695,532.0,0.0,101.0,27.0,531.0,49.0
1553887094627567505,647.0,0.0,76.0,24.0,643.0,48.0
1553887094677210508,551.0,0.0,89.0,22.0,549.0,47.0
1553887094730057386,454.0,0.0,83.0,14.0,452.0,43.0
1553887094783134365,392.0,0.0,57.0,9.0,396.0,38.0
1553887094832513747,474.0,0.0,67.0,14.0,473.0,41.0
1553887094885688405,508.0,0.0,76.0,11.0,510.0,39.0
1553887094934952650,425.0,0.0,75.0,24.0,428.0,44.0
1553887094988473819,431.0,0.0,61.0,9.0,433.0,39.0
1553887095037352361,364.0,0.0,57.0,12.0,360.0,39.0
1553887095090530608,361.0,0.0,39.0,6.0,364.0,36.0
1553887095139721268,356.0,0.0,43.0,4.0,359.0,35.0
1553887095192857909,314.0,0.0,35.0,4.0,312.0,34.0
1553887095246065874,357.0,0.0,56.0,3.0,358.0,34.0
1553887095295022182,324.0,0.0,31.0,4.0,323.0,33.0
1553887095348471246,339.0,0.0,33.0,0.0,339.0,31.0
1553887095397690113,498.0,0.0,58.0,1.0,497.0,32.0
1553887095450862641,451.0,0.0,48.0,2.0,448.0,32.0
1553887095499755602,381.0,0.0,56.0,7.0,382.0,33.0
1553887095553311859,388.0,0.0,50.0,9.0,389.0,35.0
1553887095602637789,331.0,0.0,37.0,3.0,335.0,34.0
1553887095655713936,469.0,0.0,39.0,6.0,474.0,33.0
1553887095708888000,529.0,0.0,49.0,12.0,527.0,37.0
1553887095758116200,529.0,0.0,50.0,9.0,526.0,36.0
1553887095811408659,582.0,0.0,55.0,7.0,579.0,35.0
1553887095860383968,395.0,0.0,56.0,5.0,395.0,34.0
1553887095913858331,428.0,0.0,74.0,8.0,431.0,35.0
1553887095962843747,491.0,0.0,52.0,10.0,489.0,35.0
1553887096016184970,358.0,0.0,44.0,9.0,358.0,35.0
1553887096065640133,310.0,0.0,39.0,5.0,313.0,35.0
1553887096118641577,288.0,0.0,72.0,10.0,286.0,36.0
1553887096171806381,286.0,0.0,58.0,14.0,286.0,37.0
1553887096221056658,302.0,0.0,54.0,5.0,301.0,35.0
