%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1553969395579698821,208.0,0.0,38.0,8.0,212.0,36.0
1553969395629469109,206.0,0.0,51.0,9.0,202.0,71.0
1553969395681968333,296.0,0.0,98.0,32.0,296.0,46.0
1553969395731199726,266.0,0.0,76.0,27.0,265.0,87.0
1553969395784398536,220.0,0.0,74.0,17.0,219.0,41.0
1553969395833632892,224.0,0.0,99.0,21.0,224.0,61.0
1553969395887268613,227.0,0.0,72.0,16.0,226.0,47.0
1553969395940003075,266.0,0.0,63.0,17.0,265.0,42.0
1553969395989966697,253.0,0.0,87.0,11.0,252.0,77.0
1553969396042397976,298.0,0.0,80.0,21.0,295.0,43.0
1553969396091655370,285.0,0.0,85.0,29.0,288.0,88.0
1553969396144896239,299.0,0.0,65.0,17.0,298.0,41.0
1553969396194200689,389.0,0.0,136.0,41.0,392.0,70.0
1553969396247252975,404.0,0.0,77.0,28.0,405.0,54.0
1553969396296495721,521.0,0.0,96.0,49.0,519.0,57.0
1553969396349938860,528.0,0.0,95.0,28.0,524.0,88.0
1553969396402870031,434.0,0.0,106.0,52.0,433.0,59.0
1553969396452086393,473.0,0.0,201.0,80.0,469.0,111.0
1553969396506150758,587.0,0.0,111.0,50.0,592.0,64.0
1553969396554518727,532.0,0.0,74.0,32.0,527.0,72.0
1553969396607702668,473.0,0.0,97.0,43.0,477.0,67.0
1553969396656989292,483.0,0.0,98.0,35.0,480.0,58.0
1553969396710133049,468.0,0.0,83.0,36.0,469.0,91.0
1553969396759531711,374.0,0.0,65.0,36.0,375.0,58.0
1553969396812551086,452.0,0.0,103.0,35.0,453.0,92.0
1553969396862096229,468.0,0.0,110.0,51.0,478.0,61.0
1553969396915195404,608.0,0.0,58.0,56.0,605.0,80.0
1553969396968195480,623.0,0.0,73.0,48.0,621.0,71.0
1553969397017380481,724.0,0.0,64.0,40.0,720.0,63.0
1553969397070709292,586.0,0.0,69.0,55.0,584.0,102.0
1553969397119813442,561.0,0.0,104.0,43.0,557.0,63.0
1553969397172984743,574.0,0.0,80.0,68.0,576.0,109.0
1553969397222246950,516.0,0.0,81.0,49.0,514.0,65.0
1553969397275603796,540.0,0.0,50.0,47.0,542.0,78.0
1553969397324670804,497.0,0.0,64.0,39.0,495.0,69.0
1553969397377834104,516.0,0.0,53.0,42.0,517.0,63.0
1553969397431172867,468.0,0.0,66.0,40.0,472.0,94.0
1553969397480315142,415.0,0.0,70.0,38.0,411.0,60.0
1553969397533460148,415.0,0.0,66.0,43.0,414.0,95.0
1553969397586811326,401.0,0.0,79.0,41.0,406.0,63.0
1553969397636067398,383.0,0.0,96.0,58.0,384.0,72.0
1553969397689083093,394.0,0.0,107.0,51.0,392.0,88.0
1553969397738310131,459.0,0.0,95.0,62.0,461.0,73.0
1553969397791499252,519.0,0.0,85.0,52.0,524.0,107.0
1553969397841351299,524.0,0.0,66.0,46.0,523.0,65.0
1553969397894053705,389.0,0.0,62.0,49.0,393.0,97.0
1553969397943560204,422.0,0.0,61.0,42.0,421.0,65.0
1553969397996339710,617.0,0.0,125.0,75.0,618.0,82.0
1553969398049514304,737.0,0.0,91.0,53.0,736.0,91.0
1553969398098714369,631.0,0.0,119.0,87.0,625.0,86.0
1553969398151948303,566.0,0.0,86.0,56.0,562.0,113.0
1553969398201246314,483.0,0.0,64.0,52.0,479.0,69.0
1553969398254585023,508.0,0.0,94.0,49.0,504.0,100.0
1553969398303586256,574.0,0.0,117.0,51.0,574.0,71.0
1553969398356799918,451.0,0.0,61.0,46.0,450.0,72.0
1553969398406025750,442.0,0.0,139.0,60.0,442.0,94.0
1553969398459181691,581.0,0.0,99.0,65.0,579.0,76.0
1553969398512397178,478.0,0.0,89.0,48.0,475.0,108.0
1553969398562156551,639.0,0.0,68.0,40.0,636.0,64.0
1553969398614838793,661.0,0.0,94.0,52.0,659.0,98.0
1553969398664093529,617.0,0.0,71.0,37.0,617.0,64.0
1553969398717245486,521.0,0.0,52.0,38.0,521.0,65.0
1553969398766467305,406.0,0.0,66.0,35.0,403.0,80.0
1553969398819636396,521.0,0.0,61.0,32.0,521.0,59.0
1553969398868929859,456.0,0.0,43.0,32.0,455.0,96.0
1553969398922106263,461.0,0.0,52.0,31.0,462.0,57.0
1553969398971321421,431.0,0.0,65.0,33.0,433.0,87.0
1553969399024510246,399.0,0.0,55.0,32.0,404.0,58.0
1553969399077689084,413.0,0.0,57.0,33.0,409.0,60.0
1553969399126908664,467.0,0.0,105.0,43.0,469.0,82.0
1553969399180113639,535.0,0.0,100.0,41.0,536.0,61.0
1553969399229352991,589.0,0.0,74.0,37.0,595.0,97.0
1553969399282683886,420.0,0.0,65.0,43.0,418.0,61.0
1553969399331767018,459.0,0.0,78.0,36.0,461.0,88.0
1553969399385091416,552.0,0.0,87.0,49.0,556.0,64.0
1553969399434208383,544.0,0.0,92.0,61.0,539.0,72.0
1553969399487364839,600.0,0.0,102.0,47.0,597.0,87.0
1553969399540542862,549.0,0.0,72.0,61.0,550.0,73.0
1553969399589812757,443.0,0.0,149.0,83.0,440.0,120.0
1553969399643053378,591.0,0.0,103.0,60.0,592.0,74.0
1553969399692483523,552.0,0.0,157.0,62.0,552.0,105.0
1553969399745415341,481.0,0.0,95.0,59.0,480.0,75.0
1553969399794638169,508.0,0.0,114.0,50.0,510.0,73.0
1553969399847957728,439.0,0.0,72.0,40.0,445.0,85.0
1553969399897057461,463.0,0.0,82.0,47.0,467.0,69.0
1553969399950402935,494.0,0.0,74.0,37.0,495.0,101.0
1553969400003526615,456.0,0.0,70.0,37.0,452.0,62.0
1553969400052684349,519.0,0.0,116.0,38.0,514.0,85.0
1553969400105899040,461.0,0.0,82.0,55.0,462.0,71.0
1553969400159501895,522.0,0.0,123.0,54.0,525.0,70.0
1553969400208319439,478.0,0.0,116.0,47.0,475.0,97.0
1553969400261488843,460.0,0.0,60.0,51.0,456.0,69.0
1553969400310895175,458.0,0.0,102.0,55.0,456.0,107.0
1553969400363900569,459.0,0.0,95.0,51.0,456.0,68.0
1553969400413204377,493.0,0.0,83.0,72.0,490.0,96.0
1553969400466583212,475.0,0.0,83.0,49.0,473.0,73.0
1553969400515583017,477.0,0.0,90.0,48.0,474.0,69.0
