%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1553969266242684977,42.0,0.0,13.0,3.0,42.0,33.0
1553969266295603184,41.0,0.0,13.0,4.0,42.0,39.0
1553969266344847745,42.0,0.0,13.0,4.0,42.0,52.0
1553969266398178981,43.0,0.0,14.0,4.0,42.0,34.0
1553969266451224624,43.0,0.0,14.0,3.0,43.0,77.0
1553969266500496793,42.0,0.0,13.0,3.0,43.0,32.0
1553969266553677704,43.0,0.0,13.0,3.0,42.0,58.0
1553969266602901677,43.0,0.0,13.0,3.0,43.0,36.0
1553969266656223645,42.0,0.0,11.0,3.0,43.0,33.0
1553969266705382417,42.0,0.0,13.0,3.0,44.0,67.0
1553969266758532198,42.0,0.0,13.0,4.0,43.0,34.0
1553969266807775692,43.0,0.0,12.0,3.0,42.0,76.0
1553969266860951392,45.0,0.0,11.0,3.0,43.0,32.0
1553969266914187479,42.0,0.0,11.0,4.0,43.0,54.0
1553969266963390858,43.0,0.0,13.0,3.0,44.0,37.0
1553969267016600897,43.0,0.0,13.0,4.0,42.0,34.0
1553969267065806334,43.0,0.0,13.0,3.0,42.0,69.0
1553969267119019429,44.0,0.0,13.0,3.0,43.0,33.0
1553969267168215289,43.0,0.0,13.0,3.0,44.0,76.0
1553969267221392582,43.0,0.0,13.0,3.0,41.0,32.0
1553969267270646767,44.0,0.0,13.0,4.0,43.0,51.0
1553969267323842830,42.0,0.0,11.0,3.0,42.0,38.0
1553969267377020373,43.0,0.0,13.0,4.0,43.0,34.0
1553969267426253326,42.0,0.0,13.0,3.0,41.0,72.0
1553969267479460805,78.0,0.0,16.0,4.0,75.0,33.0
1553969267528660847,83.0,0.0,21.0,6.0,83.0,76.0
1553969267581843483,108.0,0.0,25.0,11.0,110.0,35.0
1553969267631091534,142.0,0.0,27.0,11.0,141.0,52.0
1553969267684432524,180.0,0.0,45.0,18.0,183.0,47.0
1553969267733528184,204.0,0.0,74.0,39.0,208.0,51.0
1553969267786698425,251.0,0.0,54.0,20.0,250.0,83.0
1553969267839897554,198.0,0.0,58.0,20.0,196.0,43.0
1553969267889096568,216.0,0.0,36.0,10.0,217.0,81.0
1553969267942294374,176.0,0.0,38.0,10.0,174.0,38.0
1553969267991534660,163.0,0.0,36.0,10.0,165.0,51.0
1553969268045027629,193.0,0.0,25.0,6.0,192.0,47.0
1553969268093959414,162.0,0.0,24.0,9.0,161.0,39.0
1553969268147205880,174.0,0.0,29.0,12.0,175.0,77.0
1553969268196550326,173.0,0.0,44.0,12.0,176.0,38.0
1553969268249567523,215.0,0.0,41.0,13.0,215.0,80.0
1553969268302734212,216.0,0.0,57.0,17.0,217.0,41.0
1553969268351987105,225.0,0.0,45.0,12.0,223.0,49.0
1553969268405361892,197.0,0.0,51.0,19.0,197.0,56.0
1553969268454417861,207.0,0.0,48.0,19.0,209.0,43.0
1553969268508022728,225.0,0.0,76.0,30.0,224.0,89.0
1553969268556831604,193.0,0.0,69.0,34.0,194.0,49.0
1553969268610754941,239.0,0.0,59.0,23.0,241.0,86.0
1553969268659274430,216.0,0.0,45.0,20.0,215.0,45.0
1553969268712452421,250.0,0.0,80.0,30.0,249.0,56.0
1553969268763002786,256.0,0.0,64.0,29.0,255.0,67.0
1553969268814867198,245.0,0.0,50.0,15.0,245.0,46.0
1553969268868048343,243.0,0.0,44.0,16.0,243.0,87.0
1553969268917340787,223.0,0.0,38.0,9.0,222.0,39.0
1553969268970665533,222.0,0.0,46.0,9.0,220.0,69.0
1553969269023680131,235.0,0.0,43.0,8.0,234.0,41.0
1553969269072935140,201.0,0.0,34.0,10.0,201.0,39.0
1553969269126120746,180.0,0.0,34.0,10.0,178.0,72.0
1553969269175489651,157.0,0.0,36.0,10.0,156.0,39.0
1553969269229264241,162.0,0.0,48.0,13.0,162.0,83.0
1553969269277931568,211.0,0.0,56.0,25.0,211.0,43.0
1553969269330969384,318.0,0.0,82.0,28.0,315.0,69.0
1553969269380197947,274.0,0.0,66.0,20.0,274.0,47.0
1553969269433395669,257.0,0.0,79.0,22.0,256.0,46.0
1553969269486920440,257.0,0.0,45.0,15.0,259.0,77.0
1553969269535780465,268.0,0.0,78.0,25.0,266.0,47.0
1553969269588996576,240.0,0.0,47.0,18.0,239.0,87.0
1553969269638207143,196.0,0.0,38.0,17.0,193.0,42.0
1553969269691541621,221.0,0.0,74.0,24.0,222.0,64.0
1553969269740621555,224.0,0.0,56.0,23.0,224.0,50.0
1553969269794019151,207.0,0.0,51.0,21.0,207.0,47.0
1553969269843068099,222.0,0.0,53.0,17.0,223.0,81.0
1553969269896254826,239.0,0.0,57.0,30.0,239.0,48.0
1553969269949420423,222.0,0.0,44.0,17.0,222.0,86.0
1553969269998655135,191.0,0.0,30.0,10.0,192.0,40.0
1553969270051856922,169.0,0.0,38.0,10.0,170.0,56.0
1553969270101123967,192.0,0.0,33.0,15.0,191.0,48.0
1553969270154279705,192.0,0.0,27.0,17.0,194.0,44.0
1553969270203554940,215.0,0.0,30.0,13.0,218.0,80.0
1553969270256869898,205.0,0.0,41.0,12.0,205.0,40.0
1553969270305953574,170.0,0.0,37.0,14.0,169.0,82.0
1553969270359289323,170.0,0.0,35.0,14.0,170.0,40.0
1553969270408373050,192.0,0.0,53.0,18.0,191.0,56.0
1553969270461524268,189.0,0.0,40.0,12.0,193.0,50.0
1553969270514689172,212.0,0.0,48.0,8.0,211.0,40.0
1553969270563914522,222.0,0.0,38.0,6.0,223.0,77.0
1553969270617187715,204.0,0.0,32.0,21.0,204.0,42.0
1553969270666374481,170.0,0.0,32.0,14.0,169.0,83.0
1553969270719636454,196.0,0.0,36.0,11.0,193.0,38.0
1553969270768781378,197.0,0.0,32.0,16.0,194.0,53.0
1553969270821957696,231.0,0.0,34.0,16.0,233.0,53.0
1553969270871225098,237.0,0.0,49.0,12.0,239.0,41.0
1553969270924404663,190.0,0.0,40.0,13.0,190.0,82.0
1553969270977738476,202.0,0.0,41.0,16.0,201.0,41.0
1553969271026809192,192.0,0.0,39.0,11.0,193.0,80.0
1553969271080405195,229.0,0.0,31.0,16.0,229.0,40.0
1553969271129237780,199.0,0.0,36.0,10.0,198.0,48.0
1553969271182456108,191.0,0.0,41.0,10.0,189.0,55.0
1553969271231652659,228.0,0.0,45.0,17.0,231.0,43.0
1553969271286190486,199.0,0.0,46.0,20.0,197.0,86.0
1553969271334071476,217.0,0.0,31.0,12.0,219.0,37.0
1553969271387263839,180.0,0.0,31.0,10.0,178.0,77.0
1553969271440956037,176.0,0.0,23.0,7.0,175.0,38.0
1553969271492372431,182.0,0.0,30.0,7.0,182.0,38.0
1553969271542914113,174.0,0.0,30.0,10.0,175.0,69.0
1553969271596108739,194.0,0.0,32.0,10.0,194.0,38.0
1553969271645333221,160.0,0.0,27.0,7.0,159.0,79.0
1553969271698529860,167.0,0.0,22.0,7.0,167.0,36.0
1553969271747821564,142.0,0.0,22.0,7.0,141.0,60.0
1553969271801104876,157.0,0.0,22.0,5.0,158.0,38.0
1553969271850206200,140.0,0.0,23.0,7.0,140.0,36.0
1553969271903353894,144.0,0.0,24.0,10.0,144.0,71.0
1553969271952601427,139.0,0.0,25.0,10.0,138.0,37.0
1553969272005843639,152.0,0.0,23.0,10.0,153.0,81.0
1553969272055276959,148.0,0.0,21.0,8.0,149.0,36.0
1553969272108197930,156.0,0.0,20.0,8.0,157.0,58.0
1553969272161416763,178.0,0.0,28.0,11.0,176.0,41.0
1553969272211232413,163.0,0.0,28.0,9.0,162.0,38.0
1553969272263792422,145.0,0.0,26.0,5.0,146.0,71.0
1553969272313048503,128.0,0.0,23.0,8.0,127.0,36.0
1553969272366383976,155.0,0.0,24.0,7.0,155.0,79.0
1553969272415440249,177.0,0.0,28.0,6.0,177.0,33.0
1553969272468610323,172.0,0.0,26.0,5.0,171.0,54.0
1553969272517905283,198.0,0.0,37.0,13.0,196.0,43.0
1553969272571082211,206.0,0.0,29.0,14.0,206.0,40.0
1553969272624557057,171.0,0.0,27.0,11.0,169.0,75.0
1553969272673544728,158.0,0.0,26.0,13.0,159.0,39.0
1553969272726741576,159.0,0.0,29.0,9.0,158.0,80.0
1553969272776071158,175.0,0.0,52.0,21.0,175.0,41.0
1553969272829126246,149.0,0.0,43.0,20.0,151.0,58.0
1553969272878366387,197.0,0.0,35.0,16.0,198.0,49.0
1553969272931664792,193.0,0.0,36.0,24.0,194.0,46.0
1553969272980750572,155.0,0.0,36.0,16.0,155.0,81.0
1553969273033939503,150.0,0.0,43.0,16.0,149.0,41.0
1553969273087267728,188.0,0.0,38.0,10.0,187.0,79.0
1553969273136343517,161.0,0.0,34.0,7.0,160.0,37.0
1553969273189547349,159.0,0.0,34.0,10.0,158.0,52.0
1553969273238801885,158.0,0.0,36.0,12.0,159.0,49.0
1553969273291998919,177.0,0.0,32.0,13.0,176.0,42.0
1553969273341249738,166.0,0.0,47.0,11.0,168.0,79.0
1553969273394346623,149.0,0.0,36.0,7.0,152.0,37.0
1553969273443591685,147.0,0.0,35.0,9.0,146.0,79.0
1553969273496843917,146.0,0.0,32.0,5.0,146.0,35.0
1553969273549920886,153.0,0.0,30.0,9.0,153.0,48.0
1553969273599342720,149.0,0.0,37.0,11.0,147.0,50.0
1553969273652523937,152.0,0.0,33.0,13.0,154.0,41.0
1553969273701700536,172.0,0.0,31.0,9.0,171.0,80.0
1553969273754957439,141.0,0.0,38.0,6.0,140.0,35.0
1553969273804026903,158.0,0.0,27.0,5.0,160.0,74.0
1553969273857287168,154.0,0.0,29.0,8.0,154.0,36.0
1553969273906774772,163.0,0.0,35.0,10.0,161.0,46.0
1553969273959757413,169.0,0.0,40.0,11.0,166.0,54.0
1553969274012887598,160.0,0.0,42.0,10.0,161.0,40.0
1553969274062110275,194.0,0.0,43.0,20.0,194.0,85.0
1553969274115321289,169.0,0.0,38.0,13.0,169.0,39.0
1553969274164557752,181.0,0.0,29.0,7.0,180.0,64.0
1553969274217750361,172.0,0.0,27.0,9.0,171.0,40.0
1553969274271071267,162.0,0.0,35.0,7.0,161.0,37.0
1553969274320229716,139.0,0.0,34.0,8.0,137.0,67.0
1553969274373391118,193.0,0.0,58.0,15.0,193.0,41.0
1553969274422584740,187.0,0.0,35.0,8.0,187.0,80.0
1553969274475785460,205.0,0.0,33.0,12.0,204.0,36.0
1553969274525056340,181.0,0.0,52.0,8.0,182.0,61.0
1553969274578273456,226.0,0.0,48.0,13.0,228.0,42.0
1553969274627412704,234.0,0.0,47.0,13.0,234.0,39.0
1553969274680703620,207.0,0.0,57.0,23.0,209.0,77.0
1553969274733991773,212.0,0.0,50.0,20.0,210.0,43.0
1553969274783013238,203.0,0.0,45.0,17.0,201.0,85.0
1553969274836192104,167.0,0.0,36.0,10.0,168.0,38.0
1553969274885458471,149.0,0.0,30.0,8.0,148.0,60.0
1553969274938640423,156.0,0.0,27.0,12.0,157.0,43.0
1553969274987880647,164.0,0.0,25.0,8.0,165.0,38.0
1553969275041271291,210.0,0.0,34.0,10.0,209.0,74.0
1553969275090470702,235.0,0.0,30.0,8.0,235.0,39.0
1553969275143466167,203.0,0.0,34.0,8.0,205.0,79.0
1553969275196642981,205.0,0.0,50.0,15.0,204.0,39.0
1553969275246094551,196.0,0.0,51.0,17.0,195.0,60.0
1553969275299068525,181.0,0.0,84.0,27.0,180.0,51.0
1553969275348326502,258.0,0.0,87.0,36.0,258.0,51.0
1553969275401517610,203.0,0.0,95.0,44.0,203.0,93.0
1553969275450789948,214.0,0.0,112.0,47.0,213.0,58.0
1553969275503954325,218.0,0.0,50.0,30.0,216.0,94.0
1553969275553320637,192.0,0.0,54.0,26.0,195.0,49.0
1553969275606372664,183.0,0.0,51.0,16.0,183.0,61.0
1553969275659518923,199.0,0.0,69.0,16.0,198.0,51.0
1553969275708807000,234.0,0.0,66.0,19.0,236.0,46.0
1553969275761986637,261.0,0.0,55.0,18.0,260.0,85.0
1553969275811229378,207.0,0.0,54.0,22.0,207.0,45.0
1553969275865096153,243.0,0.0,56.0,14.0,244.0,85.0
1553969275913774367,268.0,0.0,91.0,27.0,270.0,47.0
1553969275967196823,268.0,0.0,82.0,21.0,269.0,59.0
1553969276016067166,252.0,0.0,71.0,20.0,256.0,55.0
1553969276069232135,217.0,0.0,52.0,15.0,218.0,45.0
1553969276122485875,241.0,0.0,74.0,21.0,240.0,86.0
1553969276171744742,235.0,0.0,77.0,25.0,232.0,46.0
1553969276224813103,254.0,0.0,58.0,19.0,254.0,86.0
1553969276274047837,284.0,0.0,60.0,16.0,285.0,43.0
1553969276327235666,303.0,0.0,65.0,27.0,303.0,59.0
1553969276376437047,288.0,0.0,70.0,28.0,287.0,61.0
1553969276429686206,240.0,0.0,62.0,23.0,240.0,48.0
1553969276479084441,240.0,0.0,75.0,31.0,240.0,93.0
1553969276532092302,254.0,0.0,69.0,17.0,256.0,46.0
1553969276585442892,342.0,0.0,74.0,32.0,341.0,81.0
1553969276634518857,324.0,0.0,103.0,39.0,321.0,57.0
1553969276687685190,238.0,0.0,68.0,38.0,236.0,56.0
1553969276736934204,228.0,0.0,70.0,20.0,227.0,79.0
1553969276790366058,232.0,0.0,81.0,23.0,233.0,49.0
1553969276843285930,239.0,0.0,62.0,24.0,240.0,92.0
1553969276892546713,246.0,0.0,87.0,37.0,248.0,52.0
1553969276946894106,249.0,0.0,50.0,18.0,251.0,74.0
1553969276994989477,218.0,0.0,53.0,28.0,216.0,52.0
1553969277048193646,224.0,0.0,73.0,22.0,222.0,47.0
1553969277097517515,173.0,0.0,45.0,14.0,174.0,77.0
1553969277151603955,227.0,0.0,51.0,16.0,227.0,44.0
1553969277199804777,242.0,0.0,42.0,11.0,241.0,85.0
1553969277252981414,232.0,0.0,55.0,18.0,233.0,42.0
1553969277306498819,245.0,0.0,59.0,14.0,245.0,67.0
1553969277355385182,248.0,0.0,70.0,26.0,247.0,49.0
1553969277408586888,219.0,0.0,64.0,14.0,218.0,43.0
1553969277457802638,202.0,0.0,53.0,13.0,202.0,76.0
1553969277510988870,161.0,0.0,44.0,9.0,161.0,40.0
1553969277560299310,181.0,0.0,70.0,20.0,181.0,86.0
1553969277613413418,196.0,0.0,52.0,14.0,196.0,41.0
1553969277662660516,162.0,0.0,41.0,22.0,164.0,66.0
1553969277715836404,170.0,0.0,39.0,13.0,170.0,44.0
1553969277765060356,151.0,0.0,52.0,13.0,152.0,41.0
1553969277818238671,180.0,0.0,43.0,12.0,181.0,76.0
1553969277872805366,190.0,0.0,38.0,13.0,189.0,41.0
1553969277920687772,181.0,0.0,37.0,11.0,181.0,83.0
1553969277973857677,180.0,0.0,31.0,15.0,184.0,41.0
1553969278023153224,166.0,0.0,38.0,11.0,167.0,59.0
1553969278076495030,128.0,0.0,40.0,12.0,128.0,45.0
1553969278125526245,133.0,0.0,37.0,7.0,133.0,39.0
1553969278179352798,154.0,0.0,34.0,5.0,154.0,74.0
1553969278227963533,139.0,0.0,30.0,6.0,139.0,36.0
1553969278281188231,129.0,0.0,26.0,5.0,129.0,78.0
1553969278334327307,123.0,0.0,22.0,6.0,122.0,35.0
