%time,field.linear.x,field.linear.y,field.linear.z,field.angular.x,field.angular.y,field.angular.z
1553973702020966641,97.0,118.0,194.0,5.0,0.0,0.0
1553973702074487836,98.0,107.0,170.0,4.0,0.0,0.0
1553973702123363524,97.0,115.0,124.0,0.0,0.0,0.0
1553973702176510701,95.0,107.0,224.0,6.0,0.0,0.0
1553973702229744928,97.0,111.0,186.0,3.0,0.0,0.0
1553973702278965740,97.0,108.0,163.0,0.0,0.0,0.0
1553973702332217045,103.0,112.0,208.0,0.0,0.0,0.0
1553973702381401530,96.0,115.0,127.0,0.0,0.0,0.0
1553973702434847705,100.0,107.0,120.0,0.0,0.0,0.0
1553973702483810310,94.0,116.0,135.0,0.0,0.0,0.0
1553973702537473408,95.0,105.0,143.0,0.0,0.0,0.0
1553973702586244911,102.0,114.0,202.0,2.0,0.0,0.0
1553973702639418606,96.0,109.0,195.0,2.0,0.0,0.0
1553973702692668243,100.0,107.0,144.0,0.0,0.0,0.0
1553973702741837302,100.0,122.0,206.0,1.0,0.0,0.0
1553973702795028958,103.0,109.0,187.0,1.0,0.0,0.0
1553973702844283711,99.0,119.0,185.0,0.0,0.0,0.0
1553973702897414410,101.0,109.0,229.0,0.0,0.0,0.0
1553973702946646530,103.0,112.0,210.0,0.0,0.0,0.0
1553973702999813477,96.0,110.0,183.0,0.0,0.0,0.0
1553973703049110957,101.0,111.0,209.0,0.0,0.0,0.0
1553973703102358171,98.0,118.0,173.0,0.0,0.0,0.0
1553973703151505499,97.0,105.0,172.0,0.0,0.0,0.0
1553973703204701766,102.0,121.0,213.0,1.0,0.0,0.0
1553973703257922600,98.0,108.0,185.0,2.0,0.0,0.0
1553973703307134535,100.0,107.0,130.0,0.0,0.0,0.0
1553973703360353832,94.0,114.0,218.0,6.0,0.0,0.0
1553973703409597042,101.0,109.0,188.0,2.0,0.0,0.0
1553973703462770004,95.0,117.0,177.0,0.0,0.0,0.0
1553973703516114750,101.0,110.0,216.0,1.0,0.0,0.0
1553973703565156059,95.0,112.0,216.0,3.0,0.0,0.0
1553973703618388674,96.0,106.0,199.0,1.0,0.0,0.0
1553973703667565751,97.0,103.0,167.0,1.0,0.0,0.0
1553973703720764322,97.0,117.0,182.0,0.0,0.0,0.0
1553973703770033858,93.0,105.0,200.0,0.0,0.0,0.0
1553973703823204122,92.0,112.0,145.0,0.0,0.0,0.0
1553973703872405163,94.0,101.0,159.0,0.0,0.0,0.0
1553973703925620717,91.0,106.0,147.0,0.0,0.0,0.0
1553973703979150832,91.0,102.0,127.0,0.0,0.0,0.0
1553973704028053118,95.0,109.0,222.0,0.0,0.0,0.0
1553973704081271180,95.0,116.0,211.0,0.0,0.0,0.0
1553973704130435102,99.0,106.0,224.0,0.0,0.0,0.0
1553973704183612697,96.0,115.0,178.0,0.0,0.0,0.0
1553973704232898082,98.0,105.0,179.0,0.0,0.0,0.0
1553973704286037563,98.0,112.0,207.0,0.0,0.0,0.0
1553973704335365446,94.0,107.0,175.0,0.0,0.0,0.0
1553973704388494975,98.0,109.0,206.0,0.0,0.0,0.0
1553973704441678219,92.0,113.0,156.0,0.0,0.0,0.0
1553973704490936311,96.0,105.0,183.0,0.0,0.0,0.0
1553973704544064299,93.0,111.0,139.0,0.0,0.0,0.0
1553973704593386018,95.0,104.0,149.0,0.0,0.0,0.0
1553973704646572428,99.0,112.0,212.0,8.0,0.0,0.0
1553973704695776601,95.0,106.0,135.0,0.0,0.0,0.0
1553973704748943904,102.0,112.0,233.0,6.0,0.0,0.0
1553973704798213166,95.0,116.0,187.0,2.0,0.0,0.0
1553973704851369123,94.0,103.0,188.0,4.0,0.0,0.0
1553973704904531974,92.0,115.0,227.0,4.0,0.0,0.0
1553973704953838875,93.0,101.0,160.0,0.0,0.0,0.0
1553973705006946738,100.0,110.0,160.0,0.0,0.0,0.0
1553973705056253130,100.0,113.0,198.0,0.0,0.0,0.0
1553973705109375237,105.0,112.0,217.0,0.0,0.0,0.0
1553973705158615390,103.0,122.0,198.0,0.0,0.0,0.0
1553973705212445727,103.0,111.0,211.0,0.0,0.0,0.0
1553973705261429379,101.0,122.0,277.0,5.0,0.0,0.0
1553973705314541770,101.0,108.0,184.0,0.0,0.0,0.0
1553973705363559957,99.0,108.0,149.0,0.0,0.0,0.0
1553973705417104672,95.0,113.0,186.0,0.0,0.0,0.0
1553973705469881356,101.0,110.0,191.0,0.0,0.0,0.0
1553973705520430297,95.0,116.0,145.0,0.0,0.0,0.0
1553973705572597377,98.0,106.0,163.0,0.0,0.0,0.0
1553973705622591441,95.0,114.0,138.0,0.0,0.0,0.0
1553973705674849619,98.0,107.0,176.0,0.0,0.0,0.0
1553973705724406130,98.0,108.0,170.0,0.0,0.0,0.0
1553973705777140969,97.0,118.0,253.0,8.0,0.0,0.0
1553973705826897349,104.0,112.0,221.0,3.0,0.0,0.0
1553973705879574494,101.0,123.0,251.0,4.0,0.0,0.0
1553973705933036159,98.0,103.0,146.0,0.0,0.0,0.0
1553973705982410126,97.0,113.0,212.0,2.0,0.0,0.0
1553973706035249124,96.0,109.0,241.0,3.0,0.0,0.0
1553973706084434141,95.0,107.0,243.0,5.0,0.0,0.0
1553973706137602376,99.0,122.0,334.0,6.0,0.0,0.0
1553973706190813017,97.0,106.0,299.0,8.0,0.0,0.0
1553973706240386317,99.0,115.0,258.0,6.0,0.0,0.0
1553973706293662288,98.0,106.0,252.0,1.0,0.0,0.0
1553973706342708835,94.0,106.0,175.0,2.0,0.0,0.0
1553973706395962667,94.0,103.0,125.0,0.0,0.0,0.0
1553973706445238194,96.0,106.0,163.0,0.0,0.0,0.0
1553973706498443650,92.0,112.0,122.0,0.0,0.0,0.0
1553973706547687319,103.0,110.0,160.0,0.0,0.0,0.0
1553973706601034117,98.0,119.0,179.0,0.0,0.0,0.0
1553973706653779550,102.0,110.0,207.0,0.0,0.0,0.0
1553973706702902751,106.0,117.0,225.0,0.0,0.0,0.0
1553973706756248125,99.0,111.0,179.0,0.0,0.0,0.0
1553973706805279383,102.0,111.0,200.0,0.0,0.0,0.0
1553973706858487658,103.0,125.0,271.0,6.0,0.0,0.0
1553973706907730147,114.0,119.0,281.0,7.0,0.0,0.0
1553973706960886712,105.0,127.0,311.0,13.0,0.0,0.0
1553973707010147786,102.0,109.0,246.0,4.0,0.0,0.0
1553973707063702586,100.0,109.0,174.0,0.0,0.0,0.0
1553973707116462011,96.0,110.0,161.0,0.0,0.0,0.0
1553973707165742421,107.0,113.0,177.0,0.0,0.0,0.0
1553973707218912991,96.0,117.0,139.0,0.0,0.0,0.0
1553973707268338860,98.0,106.0,122.0,0.0,0.0,0.0
1553973707321492182,96.0,114.0,71.0,0.0,0.0,0.0
1553973707370585518,93.0,106.0,141.0,0.0,0.0,0.0
1553973707424087150,101.0,111.0,157.0,0.0,0.0,0.0
1553973707473367643,99.0,116.0,207.0,0.0,0.0,0.0
1553973707526544429,108.0,115.0,242.0,0.0,0.0,0.0
1553973707575721553,99.0,121.0,226.0,1.0,0.0,0.0
1553973707628918131,96.0,101.0,117.0,0.0,0.0,0.0
1553973707682095079,95.0,113.0,83.0,0.0,0.0,0.0
1553973707731345993,97.0,106.0,88.0,0.0,0.0,0.0
1553973707784516762,98.0,111.0,190.0,7.0,0.0,0.0
1553973707833740317,95.0,112.0,179.0,3.0,0.0,0.0
1553973707886952038,105.0,110.0,171.0,0.0,0.0,0.0
1553973707936222127,97.0,120.0,172.0,0.0,0.0,0.0
1553973707989780579,98.0,110.0,234.0,5.0,0.0,0.0
1553973708038550964,99.0,118.0,254.0,3.0,0.0,0.0
1553973708091756607,97.0,110.0,306.0,8.0,0.0,0.0
1553973708144964958,92.0,103.0,282.0,8.0,0.0,0.0
1553973708194149915,97.0,115.0,302.0,20.0,0.0,0.0
1553973708247362633,100.0,108.0,294.0,17.0,0.0,0.0
1553973708296366105,95.0,113.0,162.0,1.0,0.0,0.0
1553973708349580101,96.0,100.0,113.0,0.0,0.0,0.0
1553973708398787107,97.0,115.0,180.0,2.0,0.0,0.0
1553973708453339225,91.0,101.0,117.0,0.0,0.0,0.0
1553973708505524764,101.0,107.0,143.0,0.0,0.0,0.0
1553973708554412493,94.0,116.0,145.0,0.0,0.0,0.0
1553973708607601340,100.0,106.0,105.0,0.0,0.0,0.0
1553973708656809675,93.0,116.0,142.0,0.0,0.0,0.0
1553973708710015489,92.0,103.0,132.0,0.0,0.0,0.0
1553973708759298637,104.0,117.0,246.0,0.0,0.0,0.0
1553973708812548645,102.0,113.0,231.0,0.0,0.0,0.0
1553973708865525992,108.0,115.0,234.0,6.0,0.0,0.0
1553973708914910455,104.0,123.0,220.0,0.0,0.0,0.0
1553973708968288061,110.0,114.0,211.0,0.0,0.0,0.0
1553973709017280436,108.0,127.0,241.0,3.0,0.0,0.0
1553973709070419904,99.0,108.0,154.0,0.0,0.0,0.0
1553973709120238219,102.0,111.0,148.0,0.0,0.0,0.0
1553973709172828181,97.0,113.0,174.0,0.0,0.0,0.0
1553973709222033104,100.0,108.0,127.0,0.0,0.0,0.0
1553973709275211869,93.0,115.0,98.0,0.0,0.0,0.0
1553973709328433164,99.0,109.0,174.0,0.0,0.0,0.0
1553973709377942514,101.0,123.0,245.0,2.0,0.0,0.0
1553973709430874124,98.0,104.0,152.0,0.0,0.0,0.0
1553973709480115592,94.0,105.0,139.0,0.0,0.0,0.0
1553973709533308953,90.0,106.0,100.0,0.0,0.0,0.0
1553973709582656563,95.0,103.0,61.0,0.0,0.0,0.0
1553973709635769569,95.0,118.0,119.0,0.0,0.0,0.0
1553973709684952993,96.0,110.0,220.0,4.0,0.0,0.0
1553973709738180389,92.0,112.0,142.0,0.0,0.0,0.0
1553973709787559274,93.0,102.0,134.0,0.0,0.0,0.0
1553973709840552587,99.0,106.0,95.0,0.0,0.0,0.0
1553973709893734522,95.0,111.0,76.0,0.0,0.0,0.0
1553973709942950771,99.0,106.0,51.0,0.0,0.0,0.0
1553973709996216405,94.0,115.0,47.0,0.0,0.0,0.0
1553973710045402831,96.0,103.0,38.0,0.0,0.0,0.0
1553973710098570663,98.0,114.0,61.0,0.0,0.0,0.0
1553973710147846680,97.0,108.0,89.0,0.0,0.0,0.0
1553973710200970830,98.0,107.0,60.0,0.0,0.0,0.0
1553973710250143394,96.0,113.0,52.0,0.0,0.0,0.0
1553973710303735001,99.0,107.0,49.0,0.0,0.0,0.0
1553973710356591039,92.0,115.0,40.0,0.0,0.0,0.0
1553973710405862390,96.0,103.0,27.0,0.0,0.0,0.0
1553973710459110240,92.0,112.0,56.0,0.0,0.0,0.0
1553973710508324714,92.0,103.0,50.0,0.0,0.0,0.0
1553973710561555976,111.0,114.0,47.0,0.0,0.0,0.0
1553973710610671346,98.0,116.0,38.0,0.0,0.0,0.0
1553973710663840717,100.0,107.0,32.0,0.0,0.0,0.0
1553973710713115930,107.0,124.0,42.0,0.0,0.0,0.0
1553973710766283875,102.0,110.0,46.0,0.0,0.0,0.0
1553973710819409055,108.0,120.0,37.0,0.0,0.0,0.0
1553973710868705267,101.0,112.0,55.0,0.0,0.0,0.0
1553973710922005264,99.0,110.0,71.0,0.0,0.0,0.0
1553973710971154151,95.0,119.0,115.0,0.0,0.0,0.0
1553973711024891811,104.0,110.0,121.0,0.0,0.0,0.0
1553973711077529040,99.0,122.0,205.0,0.0,0.0,0.0
